row ID,row m/z,row retention time,PB1_HILICPOS_4.mzML Peak height,PB2_HILICPOS_5.mzML Peak height,6104_U2_HILICPOS_19.mzML Peak height,6110_U2_HILICPOS_34.mzML Peak height,PB3_HILICPOS_6.mzML Peak height,6108_U2_HILICPOS_27.mzML Peak height,6111_U4_HILICPOS_42.mzML Peak height,6101_U3_HILICPOS_29.mzML Peak height,6104_U1_HILICPOS_55.mzML Peak height,6103_U4_HILICPOS_53.mzML Peak height,6110_U3_HILICPOS_45.mzML Peak height,6111_U2_HILICPOS_35.mzML Peak height,6111_U1_HILICPOS_51.mzML Peak height,6105_U3_HILICPOS_39.mzML Peak height,6109_U2_HILICPOS_13.mzML Peak height,6108_U1_HILICPOS_44.mzML Peak height,6109_U4_HILICPOS_22.mzML Peak height,6101_U4_HILICPOS_14.mzML Peak height,6101_U2_HILICPOS_30.mzML Peak height,6110_U4_HILICPOS_10.mzML Peak height,6105_U1_HILICPOS_43.mzML Peak height,6105_U4_HILICPOS_47.mzML Peak height,6102_U1_HILICPOS_26.mzML Peak height,6102_U2_HILICPOS_16.mzML Peak height,6104_U3_HILICPOS_32.mzML Peak height,6104_U4_HILICPOS_12.mzML Peak height,6113_U3_HILICPOS_15.mzML Peak height,6113_U2_HILICPOS_31.mzML Peak height,6109_U3_HILICPOS_52.mzML Peak height,6102_U4_HILICPOS_50.mzML Peak height,6102_U3_HILICPOS_48.mzML Peak height,6108_U4_HILICPOS_18.mzML Peak height,6106_U2_HILICPOS_46.mzML Peak height,6111_U3_HILICPOS_54.mzML Peak height,6110_U1_HILICPOS_11.mzML Peak height,6108_U3_HILICPOS_28.mzML Peak height,6106_U3_HILICPOS_20.mzML Peak height,6105_U2_HILICPOS_40.mzML Peak height,6112_U2_HILICPOS_37.mzML Peak height,6103_U1_HILICPOS_21.mzML Peak height,6113_U1_HILICPOS_24.mzML Peak height,6103_U3_HILICPOS_61.mzML Peak height,6101_U1_HILICPOS_59.mzML Peak height,6112_U1_HILICPOS_38.mzML Peak height,6109_U1_HILICPOS_58.mzML Peak height,6112_U3_HILICPOS_56.mzML Peak height,6106_U4_HILICPOS_36.mzML Peak height,6103_U2_HILICPOS_60.mzML Peak height,6106_U1_HILICPOS_23.mzML Peak height,6112_U4_HILICPOS_63.mzML Peak height,PooledQC5_HILICPOS_11_1.mzML Peak height,6113_U4_HILICPOS_62.mzML Peak height,PooledQC7_HILICPOS_25.mzML Peak height,PooledQC6_HILICPOS_17.mzML Peak height,PooledQC9_HILICPOS_41.mzML Peak height,PooledQC10_HILICPOS_49.mzML Peak height,PooledQC8_HILICPOS_33.mzML Peak height,PooledQC11_HILICPOS_57.mzML Peak height,PooledQC12_HILICPOS_64.mzML Peak height,
1064,740.4627458828508,0.50217235,9965.994,6528.575,8436.378,14216.683,12295.023,8634.31,8354.935,18270.41,12951.712,10132.605,18448.785,5985.633,6792.7505,11891.301,10969.945,6991.5234,4569.35,13393.338,14163.496,8849.164,7530.855,8443.869,15648.396,15286.082,22596.844,39014.895,36812.81,14700.322,9203.641,19673.758,17965.736,7768.782,5408.293,8742.899,13689.554,7674.842,18420.365,9542.282,18884.016,12300.571,89736.37,18121.812,12853.062,8350.845,12638.103,8769.445,23521.08,7124.266,5317.4873,10706.455,12686.987,8018.011,11002.818,10018.705,9769.372,8606.179,12237.289,9014.795,11218.402,
1070,784.4889273772601,0.50038254,5191.5293,4580.0093,5003.162,8281.928,7027.1323,6114.8354,4578.2456,10434.82,8008.817,6503.8867,13153.271,4784.8857,3541.3323,7206.765,7919.4,4659.2827,3559.5688,6019.2397,7311.4556,6053.1533,6202.514,5027.747,9254.288,7492.7524,15644.806,24173.848,20115.525,7504.2197,6336.4897,10827.91,12583.51,7707.125,3263.9014,6700.3354,8944.882,6037.0957,12322.541,5050.6807,16309.633,9736.591,47456.297,12978.738,9549.944,5918.231,7633.393,4752.4536,12923.336,6097.4233,4743.1206,8115.9946,7676.1304,5674.802,5603.362,5562.1333,6693.0747,5677.6294,7234.419,6874.9185,6630.879,
1071,696.4367311310469,0.5027376,17482.105,9935.655,12601.19,8043.161,22371.246,16879.797,15047.775,20527.059,20925.092,17401.36,25717.584,9000.263,14044.221,14552.697,17657.006,11658.221,8123.0845,19271.543,19848.053,16113.184,13754.023,13017.515,28456.338,23685.316,41723.105,63728.48,66871.586,26105.082,12180.432,30616.783,27314.975,18896.346,6262.3003,13938.337,23490.012,12111.013,26942.951,18927.162,34522.938,22298.06,164472.4,27113.973,21960.387,13237.782,18799.115,7900.7603,29989.908,14240.204,9271.678,18019.48,16791.773,14588.061,15891.585,14115.669,17561.213,14827.557,22021.506,17164.807,18216.1,
1083,665.4176839156332,0.49049234,3647.8809,4217.8125,3057.5786,2090.035,4345.4106,2923.434,2335.8772,3829.5215,2651.7854,2095.169,4566.772,3154.1418,2961.2078,4336.3735,2880.2593,2628.0579,2337.5208,2707.2534,2721.0046,3702.7576,3253.84,59347.48,3636.0017,2218.6064,4900.674,2431.3975,2309.1162,2202.625,3734.488,4976.6743,3950.427,2349.8894,2354.4216,3682.9226,2524.9126,3311.008,8392.62,2482.313,4514.9487,2139.922,2285.6814,4495.5156,4049.014,2141.938,2965.5781,1890.1914,4332.963,2874.5723,2564.4736,2244.2683,4126.69,2593.0017,2653.0142,3442.1086,2651.8198,3259.9395,3814.174,5937.5938,2546.6233,
1084,687.4323540071123,0.46882886,4698.855,2992.283,2734.3394,3977.1116,4251.257,3312.671,2427.2231,3973.8306,4447.722,3136.3406,2182.4844,2627.6558,2763.363,2423.1824,2581.3271,2475.336,2409.0303,2528.703,1730.0437,2780.9587,3378.5693,61254.906,1930.1465,2102.1128,3598.6326,2398.4197,3479.6409,1527.085,2811.8865,2960.4219,2468.8071,2667.0088,1475.2593,1882.3938,1969.1025,3138.4656,2164.3801,1362.3524,3156.893,2750.3857,2503.8423,3732.0295,2617.0007,2321.9092,4848.0747,2129.6863,2138.4653,2503.1301,2302.9966,3339.1775,3321.2944,1729.547,3501.25,2375.528,2096.1057,3303.7427,2292.5063,1784.4465,2694.7793,
1085,709.9449948723067,0.49808156,3162.1367,2217.5093,1688.3389,1577.4911,3551.4175,0,0,2922.566,1602.6857,1391.621,2435.9048,1697.653,2894.367,1713.0813,1577.967,1771.0977,1272.1702,0,1103.0818,1347.9651,1103.0643,37341.855,1021.5434,2145.44,1854.581,1690.5717,1986.6119,0,2300.134,1828.3126,2159.1575,1386.024,0,1584.8928,1891.2859,1359.3433,3844.985,0,3279.6704,0,1165.0,1792.5051,1338.6671,1090.6714,1681.1188,0,1295.3112,0,1151.8291,0,1617.2964,0,2110.6802,1757.0916,1496.659,1521.041,1821.2977,2592.0208,1080.5223,
1087,731.4565684887918,0.49514443,3581.8347,3605.8208,2843.0625,2067.8816,2343.2205,1390.1506,1873.0074,1521.1481,1884.9625,1186.1592,1940.0079,2605.3552,1584.3787,1833.6317,2411.7852,1941.577,0,1604.3356,1336.1951,1671.174,1516.0675,54769.918,1365.6483,1495.0713,2904.8918,2375.2188,1544.8402,1600.938,1389.9905,2864.2874,1805.0071,1878.0521,2249.4866,1224.9664,1327.4257,2536.938,5753.785,1092.7789,1753.0221,1338.8684,1373.0469,2062.393,2953.1238,2354.8838,2596.5,0,1975.0265,1764.5271,2607.2822,1205.4697,3191.7148,1626.5941,2891.562,2609.403,2373.2112,2535.4617,2387.1626,3885.084,2996.2722,
1089,753.4699060142508,0.49661607,4100.009,3618.264,1446.8872,5251.204,2824.6123,1987.417,1932.9393,1460.2369,1886.9768,1886.1208,3499.2358,1497.2816,1332.9596,2204.0176,1504.5757,1661.1409,1824.8756,1568.4121,2260.8552,3752.0947,2287.1309,49433.26,2114.3838,1318.0286,2148.817,1900.8989,2600.429,1330.3505,2225.0605,1888.6451,1619.8152,1552.2861,1244.3401,2128.8228,1664.845,1265.1428,2602.51,1360.2094,2211.894,1931.1553,1026.3885,1662.9697,2438.569,1555.5466,1484.4465,1829.0673,1761.07,1437.3219,1992.0713,2205.912,2482.9082,1937.0815,1976.3301,1442.155,1894.4794,1884.0227,4262.6494,2887.5747,1479.2567,
1091,797.4956496618072,0.47287977,2764.529,2640.5652,1617.6666,1546.4882,2871.552,2019.0773,1923.2365,1989.5887,1177.2131,1510.438,2149.4124,1983.0774,1581.038,1866.2526,1634.5044,1769.7424,1934.3835,1962.6901,2251.1682,2286.3145,1529.7726,41322.402,1309.0513,1207.5111,1819.0511,1842.2875,2243.633,1200.0005,1785.3876,1830.0953,1843.5308,1270.1008,1414.9465,1800.4663,1718.8882,1561.1818,2138.2415,1798.0552,1965.2314,2281.1824,1326.7703,1840.0125,3032.4546,1678.9011,1331.1384,1279.0006,1498.1559,1175.0095,1520.1288,2565.0789,2200.683,2038.4496,2645.43,1812.5225,2027.2067,2353.1074,1455.0593,1483.6517,1595.0192,
1106,312.20018088999075,0.49755782,2983.2214,3517.3953,4259.8223,3048.2324,3444.8467,3254.1248,9962.752,1590.2301,2431.0122,9887.385,1334.7594,2712.9092,2394.0132,7949.823,10783.973,5577.0884,1642.2091,8194.836,3102.4602,2704.0542,5162.7617,1595.3643,1866.6366,2526.9026,3601.16,7671.3193,2519.0237,2551.1453,8282.29,2519.7278,3698.708,1928.1571,4052.8145,3148.0693,2503.954,1398.9221,5933.742,13407.281,40527.973,1751.0358,2599.1843,5510.4507,8873.441,29082.16,2163.6904,46624.344,3768.7673,10676.737,4086.4636,34473.125,2920.0435,5112.1094,5827.5386,1784.0852,2755.6125,3443.4607,1846.5424,1987.8591,5379.442,
1107,608.384721751574,0.5033034,43971.043,18672.234,27880.238,39179.684,50542.77,41109.418,34080.715,29110.404,37678.625,30621.043,59090.36,22004.86,47510.883,19052.56,20504.248,20266.842,15539.375,39046.074,47597.76,23532.154,27204.332,21766.56,63263.402,56632.105,91034.98,94239.26,174636.72,70380.914,26527.422,46960.105,42108.527,43839.62,12586.973,24931.889,46772.656,24076.225,34487.414,61155.88,65507.6,35765.008,336273.12,47701.984,41644.0,26717.629,41122.44,22890.506,45342.094,21639.266,12759.136,41940.484,33365.457,24824.451,33931.957,27222.525,34914.215,35383.98,32672.26,34486.273,42044.125,
1109,195.10048669326684,0.5008539,2609.5515,3462.0435,4151.678,5718.504,1137.4454,3038.446,2753.9197,3144.1257,2298.9246,7843.3257,3147.7446,3909.8972,3954.1106,5307.3735,7242.227,3497.1287,7183.5654,3420.4463,3053.4563,3745.0457,5318.553,2973.4756,6241.285,2802.0762,4567.581,2676.024,4968.414,6079.5503,7624.457,6010.491,2575.7476,3239.2837,16204.466,3165.259,3936.488,2586.575,5548.8096,5651.478,13186.658,11314.514,14723.423,7218.7256,6485.528,7073.708,11889.778,4823.2144,16129.428,5867.423,9779.1,5105.821,55085.49,20572.25,6407.941,5873.5386,6318.2603,6370.0444,7345.132,6653.6274,6393.439,
1113,564.3585652722026,0.5038687,57293.457,22377.465,29858.768,50573.43,68782.28,87194.57,44578.54,40890.14,43869.336,38476.992,71896.695,30911.95,89225.87,26347.441,25272.674,23263.508,17353.59,43637.723,56192.383,30707.562,37676.44,27275.023,78134.35,82496.02,111910.21,104202.08,214213.44,88060.1,33147.387,53241.86,42815.734,66973.49,12536.829,25617.969,55817.316,33929.633,28963.248,88452.83,85849.664,44911.18,376765.22,63549.8,43920.89,43545.645,41538.227,32478.332,40716.934,26073.176,14524.57,57853.95,39890.07,26220.582,40539.96,31861.451,40689.195,43746.715,41504.36,39614.645,44786.547,
1119,195.08753441969236,0.5056881,1355.7377,1278.5918,2349.4387,2381.2227,0,1365.1846,5092.5454,13079.22,1357.1104,68875.375,3763.2292,8904.348,15119.607,40620.527,51534.51,1506.2743,59300.49,1947.0071,10719.689,30643.314,39027.184,19779.846,26895.816,16647.047,4251.3643,1638.0,46336.78,10408.586,69884.99,16325.625,7271.3496,0,257292.1,17824.578,26393.611,1202.1814,50683.797,42241.113,175757.88,82513.2,33273.918,56656.13,1114.5314,74565.32,129187.766,51601.656,230563.14,26897.27,134620.05,57258.625,57821.44,30646.775,51554.586,55683.867,52038.18,59407.223,59360.766,53475.3,49197.89,
1120,644.35856094744,0.49243516,0,0,0,0,1314.2959,0,0,0,1018.32874,0,0,0,1005.00964,0,0,1402.8193,0,0,1045.4978,0,1048.3236,1195.9352,0,0,0,0,0,1133.1571,0,0,1247.7218,1359.3335,1347.9166,0,1230.8347,0,1236.9897,0,1194.6042,0,0,0,0,1126.7365,1049.0994,0,1726.1044,1064.2922,0,1308.3792,45411.906,1237.3843,52892.605,49008.195,51398.344,57716.31,46765.16,62945.203,83492.5,
1126,652.4109291563757,0.5038681,26933.85,14683.839,18566.84,65072.71,34967.72,27614.377,21599.162,27429.646,29583.457,22483.023,109297.56,16883.92,29256.953,18738.564,16769.766,17421.355,12802.929,30333.021,35238.84,45044.95,18399.371,17563.543,44464.85,42312.727,70365.38,82457.71,114706.26,44918.32,17757.541,37116.13,31182.984,28512.74,10324.126,19760.266,41353.176,16306.45,32503.98,36560.504,48713.434,29329.115,251861.17,40883.777,31544.76,19354.72,29181.312,15156.314,42153.473,21953.84,12030.794,30469.09,28363.762,17121.188,28516.254,18819.488,25670.4,26323.08,25653.092,22305.727,24226.787,
1135,211.1439380958201,0.5060354,1314.92,1093.9395,6095.4917,9207.171,1324.0831,6588.222,13295.148,10073.428,9498.31,21809.525,9235.126,16457.428,20584.176,10849.658,33819.855,5140.5547,16015.923,5402.5684,7830.246,10582.508,12268.655,7065.1465,9499.907,10840.022,4951.0664,5296.823,8787.7295,4823.468,38261.055,11054.819,6119.1064,4449.925,13275.152,16303.398,13042.941,6427.193,3481.7202,8273.488,5852.4355,26074.35,9196.3955,27829.176,5682.926,4394.366,58926.43,3391.1125,7793.1973,14079.403,7174.3984,5549.7324,10104.703,11863.781,9568.701,10443.025,9782.39,11279.437,9421.793,11003.342,9361.521,
1136,520.3325093060281,0.5051877,74873.13,33711.09,29373.656,62961.33,95855.99,138703.16,44362.31,43993.766,42530.746,36611.84,86442.695,53864.004,128149.625,29864.36,26274.04,26667.191,16885.016,40568.375,71021.695,29043.084,45821.96,38865.11,78960.88,77884.75,123237.06,90039.23,328517.3,102621.46,38849.137,50026.984,43664.977,88296.67,11325.219,28570.947,59121.582,47984.66,20993.934,104879.26,104827.76,47503.574,364203.66,75700.3,50494.08,44534.625,37626.668,42022.582,32852.902,26621.533,13081.55,81507.98,41324.48,29989.252,40636.78,41759.1,41678.1,47589.8,42289.5,46318.62,53674.535,
1143,476.30629443129914,0.5055646,75666.48,30535.307,26981.826,64502.254,99662.99,208908.72,45941.074,46854.7,41004.43,31499.896,79777.055,76548.984,157333.42,28376.945,26248.47,31239.71,18601.158,36616.234,79203.734,33894.887,40136.062,41580.832,57885.523,68305.695,105204.375,68692.87,388792.9,101204.08,44426.816,43826.418,40151.906,110062.94,6775.109,26522.11,53309.06,74451.086,17322.512,106939.22,110466.81,47118.28,268694.6,76923.25,53211.86,56519.977,30684.15,42307.11,19680.791,31933.432,7144.3164,90150.195,46204.582,28886.338,40625.12,40942.26,39070.652,44466.94,42969.25,44229.855,46829.348,
1151,432.280187836541,0.50612974,76754.9,37591.047,22161.756,56870.44,95371.266,233570.31,42730.164,48435.07,33541.684,24751.137,72684.71,84391.586,147222.6,25395.594,25361.254,31574.102,20456.986,28506.553,57970.184,28894.152,34288.69,34751.465,38651.957,46273.957,73757.72,43744.1,374764.75,82873.52,41040.824,33688.89,31848.965,99436.64,5783.9233,21007.615,36581.582,69611.27,10483.291,84020.26,100800.29,38274.31,175041.22,58214.914,43511.766,54352.08,23151.861,39057.945,11007.399,24507.805,7442.6963,79182.71,41168.676,32344.15,35541.07,32868.4,30868.783,34008.72,34462.31,38958.258,44035.984,
1155,629.3141858571198,0.5074484,3292.1797,1873.3068,22718.46,33143.234,3716.2815,27978.873,24104.514,23495.156,28073.447,32879.45,40037.227,14708.87,50680.035,24478.248,27114.934,25393.975,12062.434,31717.145,29586.2,19685.807,23966.342,16414.967,36853.18,42627.574,73779.26,71085.71,75711.7,53813.188,25634.432,41628.695,33472.008,33500.484,33832.816,17341.018,42826.1,19002.877,84509.63,54024.316,63745.094,53298.613,137974.9,51881.793,29631.012,42253.566,34675.598,80279.15,85891.02,28565.988,23690.162,58746.902,46539.336,17096.924,44753.59,42323.754,47463.062,44150.273,43928.67,47464.0,47024.332,
1157,388.25399747403543,0.5064116,52753.797,35301.22,20168.193,61016.86,84581.625,244543.84,29890.135,40382.89,24800.867,18347.777,65113.0,87384.984,148946.05,17418.0,24175.645,22644.889,25021.25,24735.893,47632.727,25836.135,28241.162,31259.75,24394.146,36015.15,48351.438,38341.24,280410.16,53261.926,34318.49,22193.02,26805.568,92221.01,3865.2458,17485.35,26689.95,77698.64,7394.123,57176.746,97469.914,23266.838,95063.695,42593.383,36403.45,51382.12,16069.111,38581.617,5054.3438,20148.645,3885.0605,69011.875,35048.4,24027.672,26655.75,28385.092,26388.066,29821.342,31924.768,33013.2,33999.863,
1158,673.3402089348664,0.50707155,2079.8752,1480.225,16686.299,22589.414,3026.1301,14409.224,16006.147,19131.088,23403.209,23588.34,33632.56,10396.938,24029.404,15205.174,23422.271,18750.564,7902.0513,23476.535,25328.326,14175.076,14101.801,12471.791,27711.754,29999.855,40384.293,56197.21,45107.67,34171.0,16198.293,30465.176,26737.223,23382.482,26903.346,14368.638,32817.605,14621.938,65027.434,29845.332,37010.832,37845.38,96331.7,34002.973,19099.26,25559.979,27693.45,55311.062,66768.586,19373.955,24221.885,34918.156,30930.594,14235.532,35332.812,31047.969,34322.414,30557.576,32194.924,20071.621,33622.195,
1167,717.3663091836181,0.50641197,1624.055,1233.4128,12347.992,12298.97,1665.6459,8427.759,10186.006,18168.486,14179.549,17571.014,23494.123,6418.7207,12796.497,13106.721,18524.44,12656.374,5685.044,15399.327,15460.424,10054.701,11591.601,7785.416,18308.035,16642.648,27663.67,42189.08,28508.59,20830.03,10946.875,23315.707,19857.758,11911.076,19890.604,9630.399,22094.58,8892.205,44542.98,17052.8,25456.102,22489.018,62040.21,26138.367,13884.79,17441.264,16653.34,38921.83,49571.76,16441.434,16934.373,21622.137,22292.723,7198.2656,22686.793,19472.254,21314.557,21364.637,26457.57,22863.438,24757.984,
1169,622.3646201080128,0.492659,5938.6206,4886.4385,4425.379,4534.632,6675.413,6101.3555,4336.6587,4802.415,4436.1313,3403.6953,7907.998,2285.4204,8241.096,3293.2605,4218.47,4096.0557,1833.2977,7305.8027,5078.8276,4154.6934,3567.262,3479.2979,12103.016,9580.002,11640.657,10183.592,25083.828,9894.103,4106.4463,5640.4453,5643.961,4352.012,3190.934,2884.1592,6015.31,3268.4548,3252.2986,6243.9233,7429.72,4308.018,40661.785,5350.581,5822.2456,4235.753,6134.8013,7461.7344,3682.9758,3546.9275,2558.5527,8075.654,4714.6025,4282.4385,6410.4473,5111.2603,4548.5474,5944.1724,5832.3564,7402.091,7208.24,
1172,666.3895094885831,0.5033969,5662.235,6189.925,2661.711,3462.658,5992.6055,3529.1033,3581.1423,3740.7144,3077.125,3318.7202,4799.609,2200.2156,4296.338,3556.9336,2573.2349,3074.9321,1892.78,5043.3833,4271.205,3575.478,2515.7563,2082.083,6296.218,6751.5435,5781.1196,8309.002,14701.428,6168.3853,2807.8176,5095.778,4606.8926,2809.4402,2692.0356,2734.7092,4075.234,3925.183,2724.2354,3940.1892,4146.8765,3828.4888,27200.418,3279.131,5646.019,5120.753,4021.3577,4463.087,4056.7322,2954.0596,2208.5618,4864.64,3793.2122,2856.4595,3721.4543,2502.5474,2945.1912,3834.503,4025.6133,5345.7134,3790.8145,
1173,256.16755863655726,0.50327456,0,0,3560.307,3726.2554,2890.75,1875.3334,3924.6943,2060.907,4024.2007,3199.995,2273.8984,2347.0325,3159.4702,3274.5789,3274.8572,2561.2886,4804.109,4926.516,188173.69,2729.212,1897.6445,6715.9116,1325.0828,2341.083,2630.4011,4486.88,3679.339,12888.163,2287.3738,4078.0261,2282.025,1707.879,5185.7935,2358.081,2253.0698,2196.792,8584.094,2416.5723,2028.6447,7280.764,3197.9868,8111.022,2526.0007,2894.2231,3176.7698,1646.7025,8170.257,3683.9556,6452.0767,3117.505,5933.8213,4155.9854,4627.6694,4325.8945,6460.345,4846.0415,5447.06,5406.5103,5115.7905,
1186,585.288022173892,0.50791985,4038.05,2547.4539,25149.031,41952.19,5240.046,46960.07,39061.633,30103.111,35579.184,39613.586,56497.336,27994.98,88837.414,28538.271,38774.23,28214.867,17396.885,38054.387,49849.45,27991.121,29364.654,25537.494,42221.4,56520.273,92917.63,76403.04,105888.43,85182.72,31906.445,49596.11,43056.66,49479.168,40395.277,24394.58,55387.906,29271.594,98822.9,83464.67,82475.66,64176.246,165863.27,64117.277,33789.01,56970.52,39921.117,95397.51,94998.05,31475.59,35603.543,80861.48,59370.285,21390.934,62068.438,55395.14,62210.31,61081.32,66313.93,68789.58,60852.375,
1191,344.2272135812782,0.5142297,39203.47,36620.59,17219.352,35630.293,48261.14,134500.64,5124.0,21734.043,7195.5254,14413.659,34368.953,45220.793,57725.332,7402.451,9930.942,21648.73,24557.438,16894.12,29841.562,6464.061,14698.408,5972.92,15509.391,3936.0837,28975.137,18864.758,129286.75,27532.979,18834.85,16618.031,20884.357,45075.234,3388.3528,7629.4756,16275.625,41626.082,5324.877,25102.223,49272.664,11210.916,40092.56,32339.434,6287.1426,32637.898,8628.674,24921.705,3849.124,13162.141,19529.77,39189.65,23811.225,9250.413,19498.275,17558.402,12793.146,18716.56,13574.991,19738.74,20981.951,
1193,497.23583410442563,0.50820196,5646.6475,2692.7021,27409.586,56383.86,8979.445,140434.34,43016.156,37437.605,28693.027,38278.34,68199.49,70980.92,131694.84,32908.84,42082.883,30051.393,19409.809,38957.54,49610.445,26090.14,39954.26,35364.945,41909.094,49650.18,71725.79,40805.117,151229.27,87616.57,55911.086,40989.523,33486.273,90520.836,31770.184,24943.307,42307.684,58743.57,59039.09,93513.99,114037.16,54948.023,107387.44,83494.32,41807.11,84683.0,33129.03,94410.05,57078.855,36930.84,26084.283,111626.57,60276.582,25736.334,68448.305,58706.62,73058.65,65685.33,60449.617,69480.09,76109.31,
1195,409.18341428081527,0.50848454,4021.9094,2738.0754,15034.035,33624.293,7784.786,107764.53,22272.682,21565.97,16438.852,17815.414,41123.992,60560.977,75371.56,16318.297,22406.992,15941.258,16430.875,18269.307,27828.465,14746.571,17152.752,17604.38,16004.138,20156.816,25295.908,15471.397,65053.637,36786.844,27353.16,16335.763,14830.825,56370.918,7685.943,11965.371,11177.557,40327.145,10148.813,32981.246,59280.94,20242.748,23953.723,28579.062,19977.145,48631.684,13314.059,37159.957,10560.428,17677.807,6912.7783,57856.805,28509.852,14979.449,24767.352,22989.562,26244.81,25293.463,25860.459,31269.8,29673.521,
1197,541.2618762043686,0.5082017,4357.2476,2663.0989,26853.918,54294.883,5855.0327,91767.09,46438.47,34200.582,41900.324,43447.01,74574.69,45023.84,116939.836,33302.066,32181.928,30961.41,19347.014,45229.895,47892.387,34527.742,36279.49,31782.734,51249.26,60661.625,99415.08,56826.844,140672.98,97917.93,42795.332,54274.375,42692.418,74712.45,42209.52,25859.691,50310.17,43013.72,82698.57,109571.65,112922.09,64780.23,150815.97,86928.2,43140.92,80046.625,37019.523,109064.96,95993.17,37893.7,34393.797,101689.54,67473.54,27083.086,67480.57,65259.08,76848.96,70482.47,70048.414,75040.125,81091.125,
1199,559.2584503456955,0.5207789,0,0,1101.0527,0,0,5506.556,1569.5006,0,1276.0734,3428.557,0,1295.363,0,0,0,3312.5059,1058.1406,1085.8268,0,0,1063.7189,0,0,1124.4628,0,0,0,1474.0336,1822.3602,1299.6642,0,2393.7053,0,0,0,2377.6355,1093.8368,0,0,43248.184,0,11186.907,0,0,1067.2,1345.609,0,27468.52,0,0,2206.46,0,2249.5432,3352.6313,2344.9624,2651.6465,1855.5818,2264.3433,1913.5092,
1200,629.3140698408394,0.50782526,3292.1797,1873.3068,22718.46,33143.234,3716.2815,27978.873,24104.514,23495.156,28073.447,32879.45,40037.227,14708.87,50680.035,24478.248,27114.934,25393.975,12062.434,31717.145,29586.2,19685.807,23966.342,16414.967,36853.18,42627.574,73779.26,71085.71,75711.7,53813.188,25634.432,41628.695,33472.008,33500.484,33832.816,17341.018,42826.1,19002.877,84509.63,54024.316,63745.094,53298.613,137974.9,51881.793,29631.012,42253.566,34675.598,22260.512,85891.02,28565.988,23690.162,58746.902,46539.336,17096.924,44753.59,42323.754,47463.062,44150.273,43928.67,47464.0,47024.332,
1207,571.3939476895171,0.50499713,1049.7698,0,4160.1616,3592.2803,1026.1257,3481.1584,3132.3335,16276.761,8742.333,3594.0386,6080.735,1827.7189,5386.569,12567.463,6109.285,7230.725,5949.206,2793.0837,0,34933.113,14744.351,10567.717,8073.3,2171.6462,18225.887,31206.125,18059.766,8072.451,5462.5137,4936.036,12778.478,2815.1606,1159.3308,3844.6123,24431.045,9959.25,1789.6224,17146.418,4704.404,1950.2112,24554.57,2959.9177,8580.495,4628.2314,12791.108,4254.8765,1301.7285,1950.5695,6404.573,3973.5032,5969.31,14290.327,7829.837,5985.9507,8414.868,6418.3887,5106.5747,9410.152,7479.6836,
1210,491.3318605874884,0.5088134,1434.3674,1223.1428,2876.586,1303.6057,1125.4623,2912.155,1609.9137,3170.3594,1830.929,1439.024,1343.2357,1459.7765,1898.3882,5518.483,3432.747,1864.0104,1990.1665,1564.752,1812.5474,1771.7815,5272.1626,4399.136,2031.0153,2060.0015,2197.6765,2693.5007,2398.9675,1723.2361,1634.1744,2288.4797,42697.875,1959.7358,1099.1311,1654.5475,1439.2719,2394.0093,1149.081,3848.1848,27164.275,1676.6782,1649.4664,2995.9314,2411.2537,16808.053,2180.051,31385.814,0,1526.0247,2150.6594,18216.928,2656.168,2180.2083,2500.034,2004.3706,2050.4858,3252.1638,2740.2278,3649.2363,3465.1067,
1213,446.2573640934693,0.5003833,10891.617,44905.227,14982.259,14125.919,36328.812,50583.617,8280.076,5653.417,9488.759,9959.436,17702.367,18968.285,37102.727,10444.538,13799.894,6746.357,13292.22,11710.014,7827.6333,7075.0366,6142.6904,10369.041,10926.856,12567.805,13950.848,13384.943,97085.5,22985.887,9371.08,7167.889,8933.158,22395.695,4963.81,8546.471,6395.956,18528.281,10157.4,16118.44,20101.191,8898.889,43972.3,16370.811,10491.218,12187.747,39314.836,16180.872,3618.4949,6284.0396,11959.91,21920.717,11322.677,8550.973,8991.361,9303.327,10034.378,9765.445,9353.157,11221.74,11783.976,
1221,146.0625397694949,0.5154771,0,0,10823.942,11804.685,0,15465.023,3100.905,2141.6226,21105.594,8267.129,3878.0312,2595.7952,1948.0127,2007.8871,1538.8108,11681.371,1117.52,1673.3824,2240.5244,7220.099,1413.0227,2408.2375,3251.3142,2570.6953,5632.1514,1789.5826,1937.4004,1850.701,2804.0425,1172.8491,4415.042,421288.0,0,1569.486,4876.9,60496.055,1318.686,8904.488,1432.1542,3361.974,1278.3599,2091.2017,3645.0667,37803.65,1300.0004,3000.329,0,2851.996,8242.616,2516.2852,12483.801,2150.0444,13886.823,10908.688,12744.82,10668.961,13045.29,12469.277,11791.679,
