row ID,row m/z,row retention time,6111_U2_C18POS_35.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6110_U2_C18POS_34.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6101_U3_C18POS_29.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6108_U2_C18POS_27.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6110_U4_C18POS_start-10.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6108_U3_C18POS_28.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,6102_U1_C18POS_26.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PB2tryagain_C18POS_5.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PooledQC7_C18POS_25_1.mzML Peak height,
450,145.11366203060035,0.65526277,5335.0054,772.043,1094.7456,840.5309,13738.64,3273.1953,2746.1062,2274.255,6702.689,7088.889,3145.693,2226.84,16437.682,8464.901,10287.102,3562.457,3564.076,1504.7544,10316.166,4656.198,3857.1157,12396.765,10366.326,0,14187.703,14953.776,1441.3353,17005.59,7473.171,7177.142,5460.9316,6166.2666,6509.412,898.2987,2569.8877,1525.1285,3286.1633,13246.096,1430.6029,1100.5164,3274.4329,17582.22,3157.0696,0,8679.596,3453.4106,33460.14,9019.01,0,0,0,904.8337,3234.8555,7521.2856,10214.017,7269.6494,8232.367,9111.393,9915.979,9794.147,9679.153,9584.885,
455,229.12935259145726,0.6614048,25881.541,16146.92,36988.57,12364.336,24531.94,14566.551,13977.172,20948.31,12993.112,23268.506,15603.137,13379.6,48386.21,32814.953,33599.84,16155.576,16232.424,43304.63,42716.902,13054.155,20630.893,25680.502,19968.18,29758.953,20148.297,34794.277,17342.223,14180.454,15084.303,24484.57,38193.47,24294.855,14557.317,17497.201,26291.717,16058.742,58355.57,16047.421,23291.055,40844.562,28031.252,23202.203,17774.79,32231.63,16276.525,16631.465,29857.242,20399.695,0,1091.7557,0,45747.004,34924.19,21029.676,20306.484,41234.42,37619.65,20234.227,26343.975,22072.031,38820.574,20856.629,
461,160.13321761489624,0.66172445,30743.809,26386.127,23403.703,16426.182,37241.234,53579.105,64004.695,37222.656,37449.47,69699.664,55245.29,61489.46,32895.105,41930.15,15208.154,19362.217,83994.26,51638.207,29938.703,31427.857,21765.896,11245.277,23758.639,30674.547,32815.254,21652.363,19511.166,22500.94,21537.701,23106.953,17220.434,18609.242,18962.38,29871.852,24867.758,9048.164,101102.625,25178.607,36164.883,23482.963,37145.492,30151.617,40641.812,24624.822,24345.477,41994.848,35841.562,20395.475,1256.0658,1293.5201,1433.0817,38091.93,18685.67,34259.242,32376.223,29502.867,24473.494,30128.324,31033.916,30359.975,31754.545,30913.92,
482,217.15462756057016,0.6639069,44308.367,42697.39,23198.53,18444.312,10046.859,26060.857,23925.896,39379.734,19136.836,28594.074,22021.611,41308.207,13436.346,10080.563,13099.747,21719.012,84475.96,48589.734,42964.715,11290.819,50782.195,19854.588,7431.131,6426.9272,72991.945,7335.081,14576.112,31147.717,80607.586,32070.447,10313.347,37278.5,139199.62,29063.61,43820.59,17353.023,20837.889,19810.703,8289.817,23526.898,24529.969,39690.46,85866.086,12834.723,77749.95,81288.73,39121.234,6355.725,1409.0116,1206.0424,0,11484.144,17028.469,10604.843,33549.65,30008.488,33311.96,31694.055,30337.24,31176.05,27383.629,38034.066,
484,61.03952856588406,0.66324896,818655.0,690864.1,768352.1,401499.0,781609.2,778010.56,516673.78,466744.22,744197.94,794932.44,811460.0,702603.1,804885.2,717644.75,522006.22,483861.94,718307.1,777276.6,810521.2,588093.44,499582.84,778499.5,784929.1,380235.66,911242.9,664710.5,324676.38,363625.47,878913.4,563644.3,796798.6,472628.25,1047197.94,781985.1,588284.2,490103.88,675587.6,789264.3,400944.2,554599.3,954988.5,517725.94,715919.5,392659.6,823125.94,735321.9,509073.97,768646.56,11048.877,1296.07,1750.5243,440133.78,834101.25,668625.4,689707.0,556035.8,630401.7,533709.56,588002.94,621466.3,604519.7,501200.7,
487,476.1559299673094,0.6748802,1059.5808,0,0,0,0,0,11381.493,0,0,0,0,0,0,0,0,0,0,3319.2522,0,0,1233.4473,0,0,0,0,0,0,0,12875.534,0,0,0,12706.69,0,1440.4923,0,0,0,0,0,0,1455.2725,9654.049,1395.1442,12497.231,12119.009,921.36676,0,0,0,0,0,0,0,2420.5679,1561.0322,2022.9679,1857.1411,2932.4377,1954.3975,2498.3352,2455.3748,
491,203.13898743721134,0.6650411,29582.62,31117.125,30821.715,21969.307,17469.78,27103.361,28167.549,35948.07,33203.074,33009.586,29452.148,35410.97,16518.637,21849.877,23346.914,45977.016,54083.832,42279.41,30280.268,27083.412,33285.445,35442.324,31717.049,13917.925,42091.246,22799.41,27240.652,27081.066,37918.227,25248.447,33868.562,28615.406,49986.766,23688.996,27552.191,34586.848,29852.252,26403.643,31520.215,35776.926,34909.33,23949.37,49404.19,31870.363,38626.074,46877.246,38071.31,27299.918,1245.6653,1166.4861,1365.4768,27365.008,17686.914,26845.578,30261.014,25653.99,29713.363,28636.305,30722.283,30678.0,30380.383,31845.031,
492,204.12314017356977,0.6653089,20035.307,34180.633,23989.373,33222.277,88719.1,284610.0,242477.0,143365.53,250668.89,274169.97,265223.22,218851.0,97390.95,191743.64,101501.14,27208.92,279600.78,261043.53,66599.87,355746.78,17022.34,31643.768,115474.6,44261.707,64359.99,107204.125,74576.89,53031.785,84711.08,71721.99,52398.85,22399.201,48776.51,160142.5,17834.459,15400.558,448036.97,120584.51,252915.38,62818.97,113094.51,31026.328,134563.55,61624.52,88139.914,142034.95,140851.53,103056.54,1885.1285,1931.5555,2306.1787,189679.05,48965.875,85885.516,111070.04,101533.74,105912.555,99532.15,108411.05,110910.15,107318.84,122955.79,
498,276.14723601501385,0.6878625,0,0,25026.133,0,2028.6296,0,0,0,10417.905,0,2354.8364,11427.129,17190.418,0,16424.123,2904.9753,0,1435.5032,1500.5557,0,145532.94,4935.481,0,5851.2896,7291.998,1367.8828,0,0,5354.092,0,3045.3577,157612.2,3955.2725,9513.692,111119.61,14507.576,0,1707.5713,0,0,0,174653.34,5827.8726,0,0,22659.182,4774.1694,0,0,0,1385.4827,3146.2405,0,0,8236.056,11355.47,0,9247.359,8721.595,11866.537,11106.666,12514.928,
499,229.16585102468449,0.67761827,614386.75,17196.965,464505.25,19369.379,15577.44,17729.098,29644.957,275320.0,20740.781,16300.589,12451.39,18841.295,16668.367,19213.695,397389.4,26967.883,15662.017,635740.4,526684.0,17822.787,404156.75,16545.84,18156.207,210754.89,194556.88,17947.84,19948.496,250614.73,15974.0625,372028.4,19199.803,447978.7,15778.787,13122.999,446035.66,17913.12,455179.22,14829.27,20832.38,448855.4,37867.297,429069.25,16365.91,233489.06,22857.656,28285.744,17002.234,17620.615,0,0,0,519654.38,18845.111,16582.133,27297.758,392501.9,300594.5,14902.781,231220.45,17971.453,370782.62,31251.576,
500,286.1285439972588,0.6716842,2971.1533,1878.3356,6712.557,3075.1697,2039.6957,1923.1948,1207.3538,2452.7078,1423.1505,2417.9197,2139.2334,3033.827,1609.7385,3491.7607,1721.3829,7362.599,7280.5693,3774.4622,1476.0192,1356.7883,4384.446,1745.6261,2497.1245,5082.8213,1858.9204,2737.0083,1413.2319,2374.1577,1583.6407,2246.1453,3188.3113,4265.3433,3133.1519,2823.2693,2956.782,2774.522,26538.824,1569.1562,4354.5405,8371.697,2443.3005,3202.829,2694.866,8849.998,1233.7748,2591.1702,2400.8093,2612.1763,0,0,0,1916.2523,3367.881,4313.837,3645.485,3114.0247,2989.4265,4554.5557,3832.7288,2943.6575,4813.221,3958.2085,
503,276.1440001880946,0.66952145,20411.049,17690.389,25026.133,14316.023,22411.62,18905.934,15954.796,19181.928,22305.074,19060.932,19093.938,19673.215,19311.01,17292.55,23772.037,21344.709,34945.91,23175.45,17918.734,26862.557,28319.469,18888.246,14505.738,13207.1875,25217.191,13712.779,12446.48,14366.44,23786.096,13917.494,18710.98,37916.145,26928.111,19775.156,2700.157,21671.043,19810.143,15400.617,14945.972,21349.041,25457.033,37579.785,26389.18,17344.533,21455.941,27664.203,17805.92,17747.424,0,1726.2408,1791.1951,11419.053,9814.673,13544.441,19549.178,14151.225,19314.018,18183.195,18154.723,19506.568,21734.521,21288.035,
504,290.1714989238093,0.68104106,10793.12,1885.1776,11320.309,1710.5032,1453.0009,2765.8113,2556.806,9618.137,1950.004,2846.1345,2064.24,2365.0344,2329.324,2119.4053,6459.319,3270.4321,3942.5293,20020.86,10732.028,2991.2974,21186.375,3357.7205,2205.2705,30799.55,11977.734,2331.5378,3026.3506,12756.099,4207.627,9580.87,2834.0618,20888.725,5314.7915,2094.4756,17412.098,3443.8247,26692.598,1905.858,12009.676,19371.508,3298.842,23820.748,6614.1216,29736.03,3937.293,6721.0957,2929.339,2250.2842,0,1326.7394,0,9577.055,3536.231,2520.735,3929.5232,14252.888,12851.672,3139.2302,10557.883,3478.1975,15878.77,3238.8223,
510,229.11822766388863,0.666277,26354.826,33973.176,46002.297,30520.115,33545.82,47485.527,57077.914,32509.328,52122.742,60180.73,46231.887,37938.062,27109.98,83391.03,39178.855,51784.566,36041.562,44464.676,43579.223,40597.176,25420.129,65769.164,37324.387,33430.586,35313.316,52653.84,34899.73,22944.736,22224.053,25366.92,45498.9,25684.184,25638.203,37736.855,20930.338,30091.994,62596.33,57381.465,37659.164,43824.973,38433.016,23126.154,37619.402,46167.52,21023.432,41232.996,28953.402,37657.82,2094.726,0,0,47578.723,56032.473,81337.53,38668.773,37720.066,42656.004,37832.05,40512.633,41535.47,39645.094,42382.824,
518,269.1243367745706,0.66706896,28354.71,20836.64,34463.56,17957.307,19324.125,16945.633,20106.02,17335.531,15960.001,19627.56,17791.047,20515.525,21818.574,44951.863,21487.559,19726.293,14551.766,19690.375,34589.023,21123.305,14504.385,18106.549,35855.0,6333.65,19329.227,34067.242,11894.746,5241.8125,10632.516,25258.434,44754.016,14112.948,17768.371,22521.54,11897.145,18521.488,12431.938,19385.746,23729.385,17564.594,35578.727,16036.3545,15133.016,12089.554,12420.384,16131.275,6083.349,35962.48,0,0,0,22030.658,29824.443,25137.734,23490.096,21189.162,24073.049,18734.73,19014.6,21308.852,23261.318,20298.16,
521,343.1679158240029,0.6991094,660.43286,0,0,797.01373,0,0,0,0,782.3063,0,0,0,0,787.44,0,692.9394,0,0,615.2407,0,14396.7,885.0401,1248.2184,0,0,0,0,0,1152.5244,1003.5603,0,19528.396,1200.713,0,18548.049,810.8919,0,0,0,751.53107,1213.875,28873.305,813.6756,0,0,1453.578,0,0,0,0,0,917.225,984.00946,0,4072.212,2990.161,2890.9792,3135.2568,3151.2756,3215.2383,2983.8816,3761.5334,
527,166.0723203465307,0.6677278,19145.85,19420.08,31972.246,17601.975,21611.443,21357.238,18839.906,11721.357,18732.88,25366.79,21795.588,21042.41,21513.428,20511.596,25060.225,28599.188,31479.49,18098.498,18724.93,19415.06,22785.518,24021.135,22789.408,12441.051,15798.442,22492.209,16021.886,32385.006,13321.316,19229.55,30620.95,16475.52,24248.982,22157.812,18520.762,64826.473,21493.93,25891.25,16357.711,18558.238,26216.492,24764.459,20339.727,23109.271,17691.03,17230.05,74167.93,23114.264,0,0,0,24206.125,11705.592,18945.277,20284.633,20099.592,21885.86,21871.127,22856.25,21731.396,17583.117,23789.9,
529,114.07318052016086,0.66930395,29279.002,42812.957,15414.142,32509.54,39480.906,33656.15,45290.086,35157.34,36981.344,31330.018,41539.207,37619.082,39760.895,37005.418,36261.902,36751.42,40759.58,25207.06,29941.9,29620.531,19290.96,33404.324,40172.4,22566.416,41849.633,29513.408,41684.047,31145.057,32986.14,31443.57,28540.25,38059.848,28837.17,39941.098,44233.117,44254.7,42852.453,33236.496,32924.25,42613.742,33222.09,28637.955,35789.9,36091.11,32112.791,36583.535,41702.5,32965.09,6395.5347,0,1774.6946,38239.844,39370.04,28623.44,41508.09,37780.414,40250.043,30815.729,37019.91,40568.75,27735.234,37997.74,
535,479.1696985169412,0.67981374,893.07166,0,0,0,581.8333,0,2173.8022,0,0,0,0,0,0,168627.02,0,0,0,0,0,0,648.6983,0,0,0,0,1218.1748,0,0,2201.0525,0,0,0,1446.0411,0,0,0,0,0,0,1024.895,774.0,0,1564.5627,925.82983,2015.4257,1326.431,0,0,0,0,0,1257.9539,0,0,6670.165,5900.0537,7004.179,6416.0796,6006.8457,5957.255,6617.5444,6345.6714,
542,841.3177608212079,0.67315835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25757.896,0,0,0,0,0,0,0,0,0,0,0,0,31872.438,0,0,0,0,0,0,44670.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481.5575,
545,241.1546337392902,0.6685743,65316.008,48535.84,88255.37,54185.617,43743.867,69786.836,75060.67,39138.63,75448.695,84792.46,69736.83,72125.836,35908.684,78084.086,64569.86,53077.1,78688.07,81668.48,74587.59,61357.133,52071.266,64678.32,85481.14,35838.234,65293.375,80066.06,37522.35,22830.93,75471.375,51790.824,100670.42,50221.47,76242.36,63756.92,58539.793,41499.402,86028.57,59725.293,69372.01,61531.1,91569.09,47532.77,81907.55,51023.562,80689.586,83801.49,29307.541,85971.664,1350.1696,0,838.3745,59421.3,40397.32,73445.414,56166.59,54864.312,52652.695,53671.855,54073.152,55243.74,53987.664,64408.777,
548,229.15491754326746,0.6688955,576437.94,459779.72,742038.25,440618.75,433364.0,505757.53,541028.0,279075.3,565240.0,635003.0,485284.56,556072.44,293749.78,642946.3,558886.25,396607.78,642154.3,706618.25,629985.2,597649.2,427427.84,474315.28,708976.8,206884.47,516458.44,665498.25,271487.75,204189.28,658979.75,442761.88,882172.44,406697.5,591490.6,517638.66,439921.25,324968.22,591733.2,423693.22,562711.44,409087.7,777403.44,409827.75,561727.7,387568.78,691730.44,557622.56,214995.56,708820.0,5790.2256,1305.2166,2046.3522,538957.0,366517.2,624918.7,450969.5,443111.5,442382.8,451287.72,461185.75,452247.62,454408.9,498930.66,
551,229.16450097277252,0.6680119,614386.75,32749.062,38895.91,30441.111,30151.57,34630.65,31984.408,22808.84,34422.31,37516.023,31035.512,33560.78,22300.857,34949.68,35187.27,27989.686,36720.273,635740.4,526684.0,36801.387,404156.75,29943.875,35290.918,210754.89,194556.88,37708.67,21317.146,14539.519,37577.27,372028.4,39811.688,402947.06,34917.17,12276.534,265004.1,17940.512,35051.18,31360.828,36388.06,27529.672,37867.297,220269.81,35551.875,233489.06,37118.57,36219.043,17622.475,37233.258,0,0,0,34177.355,24566.238,33140.21,27297.758,31957.076,32246.021,33005.547,31312.879,33326.496,34991.957,32510.49,
562,262.1646759969981,0.67292744,10871.162,7859.5996,10946.144,7940.7446,7413.9526,15770.39,14132.862,7283.953,12237.152,18104.713,15214.432,15949.813,8448.402,17535.035,7200.392,8543.031,14958.713,17605.031,13933.65,8218.191,5313.319,11958.92,15299.099,5563.627,10193.963,12124.87,6166.7427,3507.3696,11217.32,10376.44,18120.254,5287.6704,16418.281,11139.539,5964.725,6671.0176,19592.262,11949.103,7840.2334,10865.622,16153.292,5150.8403,13868.116,7159.5044,10097.751,15547.03,4404.148,15889.243,1752.3195,1982.6764,2519.1035,8973.094,7775.021,10153.966,9547.268,9118.832,10327.345,9963.1045,11715.87,11804.477,10508.379,10908.794,
571,534.1923166821268,0.6730541,0,0,669.35754,0,1208.096,0,971.1177,0,562.3823,0,0,0,0,677.2966,0,0,0,0,728.91565,0,0,0,0,22372.58,953.9151,0,0,0,2354.621,1006.42596,685.51526,0,918.61365,737.27344,0,0,20867.318,0,1509.4198,0,0,0,1006.3022,42534.242,2442.4917,1307.1707,0,818.0822,0,0,0,0,0,0,4995.2544,3690.0066,5161.1416,4384.8237,4752.355,5789.582,4181.7407,4371.289,
573,458.14562679770364,0.67767656,0,0,0,1610.5973,0,0,45553.51,652.9706,0,0,0,0,0,0,0,0,0,13085.423,0,0,0,0,0,651.62244,1928.4143,0,0,0,155518.53,0,0,0,125802.375,0,0,0,0,0,1227.2456,0,1201.3019,677.805,104837.195,0,158465.1,101028.41,0,0,0,0,0,0,0,0,12928.909,13751.669,13525.401,14459.792,16450.9,13070.129,14485.623,12036.979,
575,533.2599614346726,0.6723727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13697.332,0,0,0,0,0,0,0,0,0,0,0,0,22449.71,0,0,0,0,0,0,19475.268,0,0,0,0,0,0,0,0,0,0,4077.6714,4118.509,4789.246,3207.6326,3428.5393,3902.569,4046.3125,4388.013,
586,811.3087623377351,0.6743944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11964.882,0,0,0,0,0,0,0,0,0,0,0,0,13535.08,0,0,0,0,0,0,22814.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
590,441.1613517948899,0.7007483,671.90375,2066.2322,0,7647.0796,0,0,351799.8,1401.961,0,1374.0481,1205.5731,0,0,1599.5487,0,0,1102.6152,22769.535,1621.5415,0,1270.0961,0,0,1166.5399,2921.0417,0,833.6553,0,282452.12,3267.1868,1378.2408,1486.6807,340841.0,0,912.02484,1704.3857,954.1008,0,2512.8335,926.23596,1375.0555,1810.8141,280625.0,1146.2402,280351.5,271345.25,817.51044,0,0,0,0,0,714.2267,0,45990.305,42941.434,42066.016,41222.22,44078.82,42461.355,44815.227,40259.414,
597,504.18202088430985,0.67620605,1352.1946,1358.5398,0,0,0,0,2177.0454,0,0,0,0,0,1202.5023,0,0,0,0,0,0,0,0,0,0,49589.875,0,0,0,0,1299.0104,0,0,1306.7755,1578.1512,0,0,0,55529.67,0,0,0,0,0,805.47095,106860.13,1611.2992,2722.983,0,0,0,0,0,0,1268.482,0,12255.515,13081.429,12899.8545,11955.118,14982.093,11656.477,16158.618,12625.593,
608,436.15492318485923,0.7051687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200.143,0,0,1339.488,0,0,0,0,0,0,0,10301.804,0,0,7420.444,0,1924.6146,0,0,0,0,10010.013,0,1408.1329,0,0,1357.4626,0,0,0,0,0,0,0,1778.0126,1882.0681,1440.595,2046.0039,1563.8627,1469.8763,2264.0332,1593.1036,
612,797.2905838522734,0.67810553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10019.895,0,0,0,0,0,0,0,0,0,0,0,0,15286.019,0,0,0,0,0,0,20113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
613,451.15606382894936,0.686196,0,0,0,0,0,0,1701.744,0,0,0,0,0,0,0,0,0,0,0,0,1308.8575,1742.2695,0,0,61982.81,913.7182,0,0,0,0,0,0,1919.443,820.68835,0,1987.3884,0,60780.145,0,0,0,0,1429.1256,915.3197,76706.81,0,914.8903,0,0,0,0,0,0,0,0,12423.312,11633.764,13404.015,12574.557,12760.261,12494.511,11485.024,11561.22,
621,388.1351456144927,0.7017282,1325.3624,0,0,3425.2048,0,0,163801.77,0,0,0,0,0,0,2467.288,0,0,1398.9004,7804.603,1409.1602,0,0,0,0,772.5084,1327.0547,0,1104.815,0,193681.17,1205.6261,0,1073.653,174161.64,0,0,711.2852,895.0304,0,834.1,0,837.4145,754.6,135074.89,922.3386,190754.72,142191.34,560.03174,0,0,0,0,0,785.33655,0,14879.746,14937.236,11516.962,15533.724,16246.569,13202.508,14707.291,12937.703,
623,731.2145638804853,0.6835357,0,0,0,0,0,0,0,0,0,0,0,0,0,226559.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003.14197,1338.2019,985.40826,0,1354.6403,632.7634,704.5226,
626,218.13832244367592,0.69545305,4992.021,5925.4316,3411.279,3745.4763,14546.571,29417.766,32884.215,13695.906,11554.688,37245.688,28691.756,30761.846,14948.862,24005.807,11338.238,4434.268,22900.734,25920.8,11426.0205,21917.88,2847.1262,3875.5225,12258.51,4658.694,6296.8955,14837.091,6562.8286,7877.7534,20462.725,13194.631,9046.983,4200.1875,5165.0244,16978.928,4022.114,3704.4229,42181.016,11172.982,16227.965,6552.4824,13191.528,4459.182,14410.02,5220.2124,16989.688,15089.794,21931.346,14930.449,705.40643,0,0,12824.465,5797.9253,7748.797,12304.813,9882.125,10445.697,11238.377,13171.239,11280.116,11369.397,13500.033,
630,474.1719758918989,0.69745666,1579.4678,0,0,0,0,0,2781.0881,0,0,1070.4861,0,1464.6243,0,0,0,0,873.1283,1065.3297,0,0,0,0,0,19628.896,1491.5028,1004.2998,0,1266.2915,1819.0,826.4727,1313.7399,1931.116,1700.2019,0,1506.1921,0,27004.48,0,720.2712,1238.2113,2085.6753,1397.3533,2294.9062,32497.668,1860.7604,2226.1213,1780.6075,0,0,0,0,1336.4515,0,0,5575.401,5682.9937,6769.333,5058.144,6492.59,6261.546,6060.7134,6467.7905,
633,384.1198437442487,0.71449167,5312.5654,2989.6743,1878.485,2556.4001,3977.28,3525.909,1339.6318,2200.237,3171.4297,8693.466,2301.7812,2811.776,2220.3203,198298.95,1658.7281,0,3007.0017,1342.5927,5069.401,2979.3005,3322.1814,1221.1852,2685.1047,3578.6548,0,1500.2739,1757.8076,1611.1318,4813.8516,5779.5864,2375.5437,2630.2427,0,2493.0388,0,1577.6351,0,4155.675,728.7779,1564.8843,1491.5823,2506.7415,4419.8516,1879.8292,0,0,0,1411.0703,0,0,0,0,1576.8511,1253.8983,11065.644,11810.639,14085.811,13130.902,10825.431,10865.762,11840.858,10176.2,
639,434.2175147226367,0.6939702,1438.7573,0,0,0,0,0,35718.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099850.5,0,0,1573.841,0,0,0,0,0,0,0,0,0,1510695.8,0,0,0,0,0,0,1349848.5,0,0,0,0,0,0,0,0,0,0,133580.66,127407.7,125178.484,132518.47,137882.28,141774.64,144724.45,121818.13,
640,434.1566254143601,0.7028105,0,0,686.3115,0,0,619.4453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13222.304,0,0,1040.4866,0,0,0,0,0,0,0,31789.23,721.53143,0,22479.377,613.0,1774.1562,0,1486.3027,1477.6449,0,30165.66,0,1462.9614,1012.2011,0,0,0,0,0,0,0,0,0,2435.9036,2988.1785,3284.1895,4116.8457,3560.5144,2976.8877,3424.1611,2821.0122,
642,459.19560310327864,0.70000136,0,0,0,0,0,0,31596.906,0,0,0,0,0,0,0,0,0,0,1851.206,0,549.01666,0,0,0,0,1342.5104,0,0,608.0,8834.799,0,0,0,19987.158,948.42236,0,0,1255.1248,0,642.5786,996.8411,0,1192.5209,13633.118,0,10707.003,14629.341,937.2543,0,0,0,0,0,0,516.0,3157.4807,3129.074,3568.0435,4181.415,3205.6914,2797.8271,3211.0615,2739.6897,
656,160.09679952410036,0.69282836,14478.363,17348.248,14772.302,9969.837,131547.23,9633.205,20873.146,13135.825,40663.29,95413.55,11190.113,19527.668,83135.77,17000.436,31406.795,13015.345,24230.822,25651.084,54065.004,8074.6895,16458.027,31248.074,27237.482,7704.192,116142.33,143586.11,13658.732,157270.33,27715.895,46864.71,16504.678,52194.082,18628.684,9961.941,49202.887,20732.445,22160.23,89832.73,14653.625,15668.44,15244.534,144050.11,16285.775,10577.786,33085.195,14819.92,192209.56,30144.822,1819.5255,1538.8705,1210.239,9718.948,14799.004,9751.929,56343.113,47852.41,54435.387,50085.76,51286.02,52722.074,54953.027,52761.645,
676,434.2593219759913,0.6934115,0,0,0,0,0,0,1353.6538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53225.863,0,0,0,0,0,0,0,0,0,0,0,0,67874.43,0,0,0,0,0,0,62411.9,0,0,1002.268,0,0,0,0,0,0,0,5298.987,4669.4272,4712.139,5223.5015,5750.0293,5326.973,6119.986,4488.1265,
695,217.11806083922644,0.7001784,12436.86,9299.188,12359.012,13205.191,16794.375,53715.957,10112.343,19251.348,18734.098,13955.299,57391.99,11623.4795,14814.582,19148.688,19872.488,21140.916,11238.225,14434.556,18090.65,18315.24,110836.63,33617.57,13787.289,59407.65,16743.84,13838.554,24872.744,18733.047,16447.385,9633.925,17884.408,77384.15,17839.621,11045.398,88958.6,22166.256,7676.2896,20775.953,13056.874,47952.766,17874.678,29099.938,18498.574,25873.088,15641.647,19454.807,18886.348,11290.696,1881.8049,2148.7031,1906.9882,19933.734,21421.52,12078.254,23026.162,20689.549,23930.568,22454.656,21000.05,24005.611,21224.893,18359.152,
697,746.2304044872852,0.7485319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51167.133,0,0,0,0,0,0,0,0,0,0,0,0,23240.432,0,1234.629,0,0,0,0,52074.027,0,0,0,0,0,0,0,0,0,0,1791.1422,2228.3123,1264.5812,1309.2142,1556.4707,1791.0442,1721.1072,2572.1067,
704,142.0862063634106,0.7062733,54430.043,49438.8,26735.566,3426.1177,4269.331,17179.057,14934.912,43534.117,18654.553,81042.44,19013.36,93840.45,5845.7427,16044.315,6118.1416,9015.879,33331.617,116040.56,61326.57,9964.251,26976.385,12348.036,22053.502,9035.066,73115.54,10678.912,9058.719,43633.137,89317.19,47384.83,23857.13,46130.492,81829.93,27222.973,19260.729,9277.036,13752.5625,11484.247,10729.23,16083.889,44252.047,21093.69,83524.78,8313.778,85272.734,88079.64,14410.116,22923.945,2167.3413,1472.6616,1519.1855,9542.127,10707.799,13307.723,24587.047,19550.695,22004.723,20499.152,23334.52,24468.998,19539.922,21454.6,
