row ID,row m/z,row retention time,6110_U4_C18POS_start-10.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6110_U2_C18POS_34.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6106_U4_C18POS_36.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,6111_U2_C18POS_35.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PB2tryagain_C18POS_5.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height,PooledQC7_C18POS_25_1.mzML Peak height,
474,160.1332209005837,0.6617381,29871.852,37449.47,26386.127,37241.234,69699.664,23403.703,11245.277,24867.758,64004.695,19511.166,23758.639,37222.656,38091.93,16426.182,61489.46,23482.963,34259.242,18685.67,32895.105,31427.857,23106.953,41930.15,18962.38,15044.986,25178.607,15208.154,21652.363,22500.94,83994.26,29938.703,51638.207,35841.562,30743.809,24345.477,101102.625,32815.254,24624.822,55245.29,9048.164,36164.883,30674.547,17220.434,18609.242,21765.896,40641.812,37145.492,30151.617,19362.217,1256.0658,1293.5201,1433.0817,24473.494,30128.324,32376.223,31033.916,29502.867,31754.545,30359.975,30913.92,
492,61.03952501451443,0.66286933,781985.1,744197.94,690864.1,781609.2,794932.44,768352.1,778499.5,588284.2,516673.78,324676.38,784929.1,466744.22,440133.78,401499.0,702603.1,554599.3,668625.4,834101.25,804885.2,588093.44,563644.3,717644.75,1047197.94,247748.22,789264.3,522006.22,664710.5,363625.47,718307.1,810521.2,777276.6,509073.97,818655.0,823125.94,675587.6,911242.9,392659.6,811460.0,490103.88,400944.2,380235.66,796798.6,472628.25,499582.84,715919.5,954988.5,517725.94,483861.94,11048.877,1296.07,1750.5243,630401.7,533709.56,689707.0,588002.94,556035.8,604519.7,621466.3,501200.7,
498,217.1546209469097,0.66384196,29063.61,19136.836,42697.39,10046.859,28594.074,23198.53,19854.588,43820.59,23925.896,14576.112,7431.131,39379.734,11484.144,18444.312,41308.207,23526.898,10604.843,17028.469,13436.346,11290.819,32070.447,10080.563,139199.62,6525.268,19810.703,13099.747,7335.081,31147.717,84475.96,42964.715,48589.734,39121.234,44308.367,77749.95,20837.889,72991.945,12834.723,22021.611,17353.023,8289.817,6426.9272,10313.347,37278.5,50782.195,85866.086,24529.969,39690.46,21719.012,1409.0116,1206.0424,0,33311.96,31694.055,33549.65,30337.24,30008.488,27383.629,31176.05,38034.066,
502,476.1556390944495,0.67569625,0,0,0,0,0,0,0,1440.4923,11381.493,0,0,0,0,0,0,0,0,0,0,0,0,0,12706.69,0,0,0,0,0,0,0,3319.2522,0,1059.5808,12497.231,0,0,1395.1442,0,0,0,0,0,0,1233.4473,9654.049,0,2131.146,0,0,0,0,2022.9679,1857.1411,2420.5679,2932.4377,1561.0322,2498.3352,1954.3975,2455.3748,
504,204.12314323866087,0.6654108,160142.5,250668.89,34180.633,88719.1,274169.97,23989.373,31643.768,17834.459,242477.0,74576.89,115474.6,143365.53,189679.05,33222.277,218851.0,62818.97,85885.516,48965.875,97390.95,355746.78,71721.99,191743.64,48776.51,17572.434,120584.51,101501.14,107204.125,53031.785,279600.78,66599.87,261043.53,140851.53,20035.307,88139.914,448036.97,64359.99,61624.52,265223.22,15400.558,252915.38,44261.707,52398.85,22399.201,17022.34,134563.55,113094.51,31026.328,27208.92,1885.1285,1931.5555,2306.1787,105912.555,99532.15,111070.04,108411.05,101533.74,107318.84,110910.15,122955.79,
506,203.1389897268474,0.6653175,23688.996,33203.074,31117.125,17469.78,33009.586,30821.715,35442.324,27552.191,28167.549,27240.652,31717.049,35948.07,27365.008,21969.307,35410.97,35776.926,26845.578,17686.914,16518.637,27083.412,25248.447,21849.877,49986.766,28759.498,26403.643,23346.914,22799.41,27081.066,54083.832,30280.268,42279.41,38071.31,29582.62,38626.074,29852.252,42091.246,31870.363,29452.148,34586.848,31520.215,13917.925,33868.562,28615.406,33285.445,49404.19,34909.33,23949.37,45977.016,1245.6653,1166.4861,1365.4768,29713.363,28636.305,30261.014,30722.283,25653.99,30380.383,30678.0,31845.031,
509,276.14721004562176,0.6869249,9513.692,10417.905,0,2028.6296,0,25026.133,4935.481,111119.61,0,0,0,0,3146.2405,0,11427.129,0,0,0,17190.418,0,0,0,3955.2725,11094.452,1707.5713,16424.123,1367.8828,0,0,1500.5557,1435.5032,4774.1694,0,0,0,7291.998,0,2354.8364,14507.576,0,5851.2896,3045.3577,157612.2,145532.94,5827.8726,0,174653.34,2904.9753,0,0,1385.4827,0,9247.359,8236.056,8721.595,11355.47,11106.666,11866.537,12514.928,
510,229.16589032562078,0.676499,13122.999,20740.781,17196.965,15577.44,16300.589,464505.25,16545.84,446035.66,29644.957,19948.496,18156.207,275320.0,519654.38,19369.379,18841.295,448855.4,16582.133,18845.111,16668.367,17822.787,372028.4,19213.695,15778.787,306322.12,14829.27,397389.4,17947.84,250614.73,15662.017,526684.0,635740.4,17002.234,614386.75,22857.656,455179.22,194556.88,233489.06,12451.39,17913.12,20832.38,210754.89,19199.803,447978.7,404156.75,16365.91,37867.297,429069.25,26967.883,0,0,0,300594.5,14902.781,27297.758,231220.45,392501.9,370782.62,17971.453,31251.576,
512,286.1285509684612,0.67054504,2823.2693,1423.1505,1878.3356,2039.6957,2417.9197,6712.557,1745.6261,2956.782,1207.3538,1413.2319,2497.1245,2452.7078,1916.2523,3075.1697,3033.827,8371.697,4313.837,3367.881,1609.7385,1356.7883,2246.1453,3491.7607,3133.1519,6346.5474,1569.1562,1721.3829,2737.0083,2374.1577,7280.5693,1476.0192,3774.4622,2400.8093,2971.1533,1233.7748,26538.824,1858.9204,8849.998,2139.2334,2774.522,4354.5405,5082.8213,3188.3113,4265.3433,4384.446,2694.866,2443.3005,3202.829,7362.599,0,0,0,2989.4265,4554.5557,3645.485,3832.7288,3114.0247,4813.221,2943.6575,3958.2085,
514,276.1439899485965,0.67003447,19775.156,22305.074,17690.389,22411.62,19060.932,25026.133,18888.246,2700.157,15954.796,12446.48,14505.738,19181.928,11419.053,14316.023,19673.215,21349.041,13544.441,9814.673,19311.01,26862.557,13917.494,17292.55,26928.111,14729.298,15400.617,23772.037,13712.779,14366.44,34945.91,17918.734,23175.45,17805.92,20411.049,21455.941,19810.143,25217.191,17344.533,19093.938,21671.043,14945.972,13207.1875,18710.98,37916.145,28319.469,26389.18,25457.033,37579.785,21344.709,0,1726.2408,1791.1951,19314.018,18183.195,19549.178,18154.723,14151.225,21734.521,19506.568,21288.035,
521,229.11822264888298,0.6664334,37736.855,52122.742,33973.176,33545.82,60180.73,46002.297,65769.164,20930.338,57077.914,34899.73,37324.387,32509.328,47578.723,30520.115,37938.062,43824.973,81337.53,56032.473,27109.98,40597.176,25366.92,83391.03,25638.203,33872.945,57381.465,39178.855,52653.84,22944.736,36041.562,43579.223,44464.676,28953.402,26354.826,21023.432,62596.33,35313.316,46167.52,46231.887,30091.994,37659.164,33430.586,45498.9,25684.184,25420.129,37619.402,38433.016,23126.154,51784.566,2094.726,0,0,42656.004,37832.05,38668.773,40512.633,37720.066,39645.094,41535.47,42382.824,
525,114.07317337750716,0.66980517,39941.098,36981.344,42812.957,39480.906,31330.018,15414.142,33404.324,44233.117,45290.086,41684.047,40172.4,35157.34,38239.844,32509.54,37619.082,42613.742,28623.44,39370.04,39760.895,29620.531,31443.57,37005.418,28837.17,28152.676,33236.496,36261.902,29513.408,31145.057,40759.58,29941.9,25207.06,41702.5,29279.002,32112.791,42852.453,41849.633,36091.11,41539.207,44254.7,32924.25,22566.416,28540.25,38059.848,19290.96,35789.9,33222.09,28637.955,36751.42,6395.5347,0,1774.6946,40250.043,30815.729,41508.09,37019.91,37780.414,27735.234,40568.75,37997.74,
526,290.17153978584724,0.68090206,2094.4756,1950.004,1885.1776,1453.0009,2846.1345,11320.309,3357.7205,17412.098,2556.806,3026.3506,2205.2705,9618.137,9577.055,1710.5032,2573.7637,19371.508,2520.735,3536.231,2329.324,2991.2974,9580.87,2119.4053,5314.7915,43797.883,1905.858,6459.319,2331.5378,12756.099,3942.5293,10732.028,20020.86,2929.339,10793.12,3937.293,26692.598,11977.734,29736.03,2064.24,3443.8247,12009.676,30799.55,2834.0618,20888.725,21186.375,6614.1216,3298.842,23820.748,3270.4321,0,1326.7394,0,12851.672,3139.2302,3929.5232,10557.883,14252.888,15878.77,3478.1975,3238.8223,
527,269.124344943262,0.66707194,22521.54,15960.001,20836.64,19324.125,19627.56,34463.56,18106.549,11897.145,20106.02,11894.746,35855.0,17335.531,22030.658,17957.307,20515.525,17564.594,25137.734,29824.443,21818.574,21123.305,25258.434,44951.863,17768.371,8846.887,19385.746,21487.559,34067.242,5241.8125,14551.766,34589.023,19690.375,6083.349,28354.71,12420.384,12431.938,19329.227,12089.554,17791.047,18521.488,23729.385,6333.65,44754.016,14112.948,14504.385,15133.016,35578.727,16036.3545,19726.293,0,0,0,24073.049,18734.73,23490.096,19014.6,21189.162,23261.318,21308.852,20298.16,
533,343.1678858892058,0.6981035,0,782.3063,0,0,0,0,885.0401,18548.049,0,0,1248.2184,0,917.225,797.01373,0,751.53107,0,984.00946,0,0,1003.5603,787.44,1200.713,0,0,0,0,0,0,615.2407,0,0,660.43286,0,0,0,0,0,810.8919,0,0,0,19528.396,14396.7,813.6756,1213.875,28873.305,692.9394,0,0,0,2890.9792,3135.2568,4072.212,3151.2756,2990.161,2983.8816,3215.2383,3761.5334,
545,479.1699668521256,0.6766932,0,0,0,581.8333,0,0,0,0,2173.8022,0,0,0,1257.9539,0,0,1024.895,0,0,0,0,0,168627.02,1446.0411,784.7347,0,0,1218.1748,0,0,0,0,0,893.07166,2015.4257,0,0,925.82983,0,0,0,0,0,0,648.6983,1564.5627,774.0,0,0,0,0,0,7004.179,6416.0796,6670.165,6006.8457,5900.0537,6617.5444,5957.255,6345.6714,
550,166.07231057487803,0.669056,22157.812,18732.88,19420.08,21611.443,25366.79,31972.246,24021.135,18520.762,18839.906,16021.886,22789.408,11721.357,24206.125,17601.975,21042.41,18558.238,18945.277,11705.592,21513.428,19415.06,19229.55,20511.596,24248.982,27964.94,25891.25,25060.225,22492.209,32385.006,31479.49,18724.93,18098.498,74167.93,19145.85,17691.03,21493.93,15798.442,23109.271,21795.588,64826.473,16357.711,12441.051,30620.95,16475.52,22785.518,20339.727,26216.492,24764.459,28599.188,0,0,0,21885.86,21871.127,20284.633,22856.25,20099.592,17583.117,21731.396,23789.9,
553,241.15462546755828,0.668559,63756.92,75448.695,48535.84,43743.867,84792.46,88255.37,64678.32,58539.793,75060.67,37522.35,85481.14,39138.63,59421.3,54185.617,72125.836,61531.1,73445.414,40397.32,35908.684,61357.133,51790.824,78084.086,76242.36,41342.367,59725.293,64569.86,80066.06,22830.93,78688.07,74587.59,81668.48,29307.541,65316.008,80689.586,86028.57,65293.375,51023.562,69736.83,41499.402,69372.01,35838.234,100670.42,50221.47,52071.266,81907.55,91569.09,47532.77,53077.1,1350.1696,0,838.3745,52652.695,53671.855,56166.59,54073.152,54864.312,53987.664,55243.74,64408.777,
560,229.15490759865014,0.66899097,517638.66,565240.0,459779.72,433364.0,635003.0,742038.25,474315.28,439921.25,541028.0,271487.75,708976.8,279075.3,538957.0,440618.75,556072.44,409087.7,624918.7,366517.2,293749.78,597649.2,442761.88,642946.3,591490.6,347616.62,423693.22,558886.25,665498.25,204189.28,642154.3,629985.2,706618.25,214995.56,576437.94,691730.44,591733.2,516458.44,387568.78,485284.56,324968.22,562711.44,206884.47,882172.44,406697.5,427427.84,561727.7,777403.44,409827.75,396607.78,5790.2256,1305.2166,2046.3522,442382.8,451287.72,450969.5,461185.75,443111.5,454408.9,452247.62,498930.66,
561,229.1645260233071,0.66806513,12276.534,34422.31,32749.062,30151.57,37516.023,38895.91,29943.875,265004.1,31984.408,21317.146,35290.918,22808.84,34177.355,30441.111,33560.78,27529.672,33140.21,24566.238,22300.857,36801.387,372028.4,34949.68,34917.17,23988.535,31360.828,35187.27,37708.67,14539.519,36720.273,526684.0,635740.4,17622.475,614386.75,37118.57,35051.18,194556.88,233489.06,31035.512,17940.512,36388.06,210754.89,39811.688,402947.06,404156.75,35551.875,37867.297,220269.81,27989.686,0,0,0,32246.021,33005.547,27297.758,31312.879,31957.076,34991.957,33326.496,32510.49,
565,841.3180272881982,0.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31512.47,0,0,0,0,0,0,0,0,0,0,31872.438,0,44670.664,0,0,0,25757.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481.5575,
580,533.2601445619235,0.6719083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15049.518,0,0,0,0,0,0,0,0,0,0,22449.71,0,19475.268,0,0,0,13697.332,0,0,0,0,0,0,0,0,0,0,4789.246,3207.6326,4077.6714,3428.5393,4118.509,4046.3125,3902.569,4388.013,
582,262.1646715829088,0.674076,11139.539,12237.152,7859.5996,7413.9526,18104.713,10946.144,11958.92,5964.725,14132.862,6166.7427,15299.099,7283.953,8973.094,7940.7446,15949.813,10865.622,10153.966,7775.021,8448.402,8218.191,10376.44,17535.035,16418.281,5426.405,11949.103,7200.392,12124.87,3507.3696,14958.713,13933.65,17605.031,4404.148,10871.162,10097.751,19592.262,10193.963,7159.5044,15214.432,6671.0176,7840.2334,5563.627,18120.254,5287.6704,5313.319,13868.116,16153.292,5150.8403,8543.031,1752.3195,1982.6764,2519.1035,10327.345,9963.1045,9547.268,11715.87,9118.832,10508.379,11804.477,10908.794,
587,458.1455230649056,0.68145084,0,0,0,0,0,0,0,0,45553.51,0,0,652.9706,0,1610.5973,0,0,0,0,0,0,0,0,125802.375,565.375,0,0,0,0,0,0,13085.423,0,0,158465.1,0,1928.4143,0,0,0,1227.2456,651.62244,0,0,0,104837.195,1201.3019,677.805,0,0,0,0,13525.401,14459.792,12928.909,16450.9,13751.669,14485.623,13070.129,12036.979,
591,534.1921912470555,0.6734096,737.27344,562.3823,0,1208.096,0,669.35754,0,0,971.1177,0,0,0,0,0,0,0,0,0,0,0,1006.42596,677.2966,918.61365,34158.715,0,0,0,0,0,728.91565,0,0,0,2442.4917,20867.318,953.9151,42534.242,0,0,1509.4198,22372.58,685.51526,0,0,1006.3022,0,0,0,0,0,0,5161.1416,4384.8237,4995.2544,4752.355,3690.0066,4181.7407,5789.582,4371.289,
597,811.3087677546606,0.67527497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19398.04,0,0,0,0,0,0,0,0,0,0,13535.08,0,22814.05,0,0,0,11964.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
604,441.1613174218178,0.70344543,0,0,2066.2322,0,1374.0481,0,0,912.02484,351799.8,1596.0719,0,1401.961,0,7647.0796,0,926.23596,0,714.2267,0,0,3267.1868,1599.5487,340841.0,1415.2742,0,0,0,0,1102.6152,1621.5415,22769.535,817.51044,671.90375,280351.5,954.1008,2921.0417,1146.2402,1205.5731,1704.3857,2512.8335,1166.5399,1378.2408,810.0234,1270.0961,280625.0,1375.0555,1810.8141,0,0,0,0,42066.016,41222.22,45990.305,44078.82,42941.434,44815.227,42461.355,40259.414,
608,504.1820036250088,0.67646974,0,0,1358.5398,0,0,0,0,0,2177.0454,0,0,0,0,0,0,0,0,1268.482,1202.5023,0,0,0,1578.1512,92241.1,0,0,0,0,0,0,0,0,1352.1946,1611.2992,55529.67,0,106860.13,0,0,0,49589.875,0,1306.7755,0,805.47095,0,0,0,0,0,0,12899.8545,11955.118,12255.515,14982.093,13081.429,16158.618,11656.477,12625.593,
622,436.1548953870748,0.7074883,0,0,0,0,0,0,0,7420.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351.8658,0,0,0,0,0,0,0,1357.4626,0,0,1924.6146,0,1408.1329,0,0,0,1339.488,0,10301.804,5200.143,0,0,10010.013,0,0,0,0,1440.595,2046.0039,1778.0126,1563.8627,1882.0681,2264.0332,1469.8763,1593.1036,
623,797.2907992517671,0.67805827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18849.912,0,0,0,0,0,0,0,0,0,0,15286.019,0,20113.0,0,0,0,10019.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
625,451.15590080625924,0.6876127,0,0,0,0,0,0,0,1987.3884,1701.744,0,0,0,0,0,0,0,0,0,0,1308.8575,0,0,820.68835,57333.7,0,0,0,0,0,0,0,0,0,0,60780.145,913.7182,76706.81,0,0,0,61982.81,0,1919.443,1742.2695,915.3197,0,1429.1256,0,0,0,0,13404.015,12574.557,12423.312,12760.261,11633.764,11485.024,12494.511,11561.22,
633,731.2145638804853,0.6835357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226559.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.2019,985.40826,0,0,1003.14197,632.7634,1354.6403,704.5226,
636,388.1350864992121,0.70200425,0,0,0,0,0,0,0,0,163801.77,1104.815,0,0,0,3425.2048,0,0,0,785.33655,0,0,1205.6261,2467.288,174161.64,791.47186,0,0,0,0,1398.9004,1409.1602,7804.603,560.03174,1325.3624,190754.72,895.0304,1327.0547,922.3386,0,711.2852,834.1,772.5084,0,1073.653,0,135074.89,837.4145,754.6,0,0,0,0,11516.962,15533.724,14879.746,16246.569,14937.236,14707.291,13202.508,12937.703,
637,474.1719741223533,0.69824475,0,0,0,0,1070.4861,0,0,1506.1921,2781.0881,0,0,0,1336.4515,0,1464.6243,1238.2113,0,0,0,0,826.4727,0,1700.2019,37908.98,0,0,1004.2998,1266.2915,873.1283,0,1065.3297,1780.6075,1579.4678,1860.7604,27004.48,1491.5028,32497.668,0,0,720.2712,19628.896,1313.7399,1931.116,0,2294.9062,2085.6753,1397.3533,0,0,0,0,6769.333,5058.144,5575.401,6492.59,5682.9937,6060.7134,6261.546,6467.7905,
642,459.1954951907674,0.70078695,948.42236,0,0,0,0,0,0,0,31596.906,0,0,0,0,0,0,996.8411,516.0,0,0,549.01666,0,0,19987.158,0,0,0,0,608.0,0,0,1851.206,937.2543,0,10707.003,1255.1248,1342.5104,0,0,0,642.5786,0,0,0,0,13633.118,0,1192.5209,0,0,0,0,3568.0435,4181.415,3157.4807,3205.6914,3129.074,3211.0615,2797.8271,2739.6897,
644,384.1197378247188,0.71248823,2493.0388,3171.4297,2989.6743,3977.28,8693.466,1878.485,1221.1852,0,1339.6318,1757.8076,2685.1047,2200.237,0,2556.4001,2811.776,1564.8843,1253.8983,1576.8511,2220.3203,2979.3005,5779.5864,198298.95,0,1913.7146,4155.675,1658.7281,1500.2739,1611.1318,3007.0017,5069.401,1342.5927,0,5312.5654,0,0,0,1879.8292,2301.7812,1577.6351,728.7779,3578.6548,2375.5437,2630.2427,3322.1814,4419.8516,1491.5823,2506.7415,0,0,0,0,14085.811,13130.902,11065.644,10825.431,11810.639,11840.858,10865.762,10176.2,
645,218.13829507426107,0.69704765,16978.928,11554.688,5925.4316,14546.571,37245.688,3411.279,3875.5225,4022.114,32884.215,6562.8286,12258.51,13695.906,12824.465,3745.4763,30761.846,6552.4824,7748.797,5797.9253,14948.862,21917.88,13194.631,24005.807,5165.0244,3079.6697,11172.982,11338.238,14837.091,7877.7534,22900.734,11426.0205,25920.8,21931.346,4992.021,16989.688,42181.016,6296.8955,5220.2124,28691.756,3704.4229,16227.965,4658.694,9046.983,4200.1875,2847.1262,14410.02,13191.528,4459.182,4434.268,705.40643,0,0,10445.697,11238.377,12304.813,13171.239,9882.125,11369.397,11280.116,13500.033,
646,434.2175661541775,0.6929,0,0,0,0,0,0,0,0,35718.33,1573.841,0,0,0,0,0,0,0,0,0,0,0,0,0,1472016.0,0,0,0,0,0,0,0,0,1438.7573,0,1510695.8,0,1349848.5,0,0,0,1099850.5,0,0,0,0,0,0,0,0,0,0,125178.484,132518.47,133580.66,137882.28,127407.7,144724.45,141774.64,121818.13,
650,434.156501023396,0.69863564,0,0,0,0,0,686.3115,0,22479.377,0,0,0,0,0,0,0,1477.6449,0,0,0,0,0,0,721.53143,1285.539,0,0,0,0,0,0,0,0,0,1012.2011,1774.1562,0,1462.9614,0,613.0,1486.3027,1040.4866,0,31789.23,13222.304,0,0,30165.66,0,0,0,0,3284.1895,4116.8457,2435.9036,3560.5144,2988.1785,3424.1611,2976.8877,2821.0122,
666,160.0967865945478,0.6912211,9961.941,40663.29,17348.248,131547.23,95413.55,14772.302,31248.074,49202.887,20873.146,13658.732,27237.482,13135.825,9718.948,9969.837,19527.668,15668.44,9751.929,14799.004,83135.77,8074.6895,46864.71,17000.436,18628.684,12355.357,89832.73,31406.795,143586.11,157270.33,24230.822,54065.004,25651.084,192209.56,14478.363,33085.195,22160.23,116142.33,10577.786,11190.113,20732.445,14653.625,7704.192,16504.678,52194.082,16458.027,16285.775,15244.534,144050.11,13015.345,1819.5255,1538.8705,1210.239,54435.387,50085.76,56343.113,51286.02,47852.41,54953.027,52722.074,49833.152,
680,434.259384334356,0.69270235,0,0,0,0,0,0,0,0,1353.6538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66297.55,0,0,0,0,0,0,0,1002.268,0,0,67874.43,0,62411.9,0,0,0,53225.863,0,0,0,0,0,0,0,0,0,0,4712.139,5223.5015,5298.987,5750.0293,4669.4272,6119.986,5326.973,4488.1265,
713,217.1180517369891,0.7005461,11045.398,18734.098,9299.188,16794.375,13955.299,12359.012,33617.57,88958.6,10112.343,24872.744,13787.289,19251.348,19933.734,13205.191,11623.4795,47952.766,12078.254,21421.52,14814.582,18315.24,9633.925,19148.688,17839.621,22700.496,20775.953,19872.488,13838.554,18733.047,11238.225,18090.65,14434.556,18886.348,12436.86,15641.647,7676.2896,16743.84,25873.088,57391.99,22166.256,13056.874,59407.65,17884.408,77384.15,110836.63,18498.574,17874.678,29099.938,21140.916,1881.8049,2148.7031,1906.9882,23930.568,22454.656,23026.162,21000.05,20689.549,21224.893,24005.611,18359.152,
714,746.2304567493763,0.7448102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47899.863,0,0,0,0,0,0,0,0,0,0,23240.432,0,52074.027,0,0,1234.629,51167.133,0,0,0,0,0,0,0,0,0,0,1264.5812,1309.2142,1791.1422,1556.4707,2228.3123,1721.1072,1791.0442,2572.1067,
727,492.2071376155795,0.7117,0,0,0,0,0,953.6344,0,0,2554.6116,0,0,0,0,0,0,0,0,0,0,0,0,0,961.70416,42103.016,0,0,1494.2478,0,0,0,1393.0989,0,0,0,57148.258,0,80715.85,0,672.28143,1324.0469,37896.117,0,757.2059,0,0,0,888.03046,0,0,0,0,15763.325,15398.549,14213.973,16163.582,16047.449,16299.647,15953.899,17004.285,
730,132.1018586218709,0.7038422,46390.074,52232.867,58186.21,80190.16,65870.3,42271.977,47910.76,31772.963,52084.605,41889.332,46350.746,49635.21,57292.31,37392.51,86284.92,52934.695,54354.094,96312.09,73937.0,93653.125,62347.406,48072.93,45415.582,22008.592,46138.816,96948.875,62916.535,47332.15,48552.445,59804.9,58222.19,65706.52,48700.758,19930.812,48588.25,43567.297,46498.008,45356.484,55345.785,62369.46,20098.191,52729.72,35737.37,40538.746,34238.383,50074.01,35570.742,46329.18,3509.2737,11198.551,10805.175,49767.195,49776.77,56597.273,56345.766,51335.133,47002.043,55398.434,46098.82,
738,220.06364233363803,0.7065683,11639.181,25984.146,8351.582,7830.061,31511.379,27142.053,145172.75,15577.745,11172.418,65806.61,19364.105,21951.42,105607.32,44200.48,44003.152,39780.57,53286.816,22940.791,5093.923,9269.93,8070.2036,33915.215,14189.331,10335.324,23224.422,19610.193,11888.674,22673.799,27430.791,14726.627,21321.373,4992.6567,31928.879,21483.37,1635.8209,45449.094,27219.834,41612.43,5802.174,24171.482,16452.799,28526.814,2231.5503,3806.9255,93162.92,60258.27,80142.19,12608.905,0,0,0,29997.412,27113.406,26312.256,28236.793,28609.717,24711.916,33933.53,31526.102,
739,258.1255389918496,0.7072295,0,0,0,0,0,1201.1284,999.9056,56097.387,860.18243,815.6956,0,602.0,0,0,0,1379.2539,598.8787,809.6953,0,657.4288,0,1063.717,607.984,902.299,0,0,0,0,0,1651.7673,1199.3156,690.2308,0,0,948.5801,0,655.3398,0,838.86896,0,793.0405,895.0094,40086.516,34267.12,907.37463,919.81726,46461.72,688.5735,0,0,0,5921.4644,4289.3223,4334.23,4658.932,5601.08,4952.833,6139.6494,5789.723,
740,144.06547105553452,0.7064792,10475.415,30657.463,11146.908,27250.068,23335.146,8447.456,47600.977,25122.754,12397.78,25909.756,28779.988,22290.229,13971.994,15076.095,14054.381,24265.307,18417.557,17348.129,34331.477,19897.785,28287.826,16996.635,16458.836,11218.499,41877.965,42683.984,41843.766,93879.95,17242.828,31359.13,16954.21,103544.445,13805.002,25502.86,13176.476,44881.184,7857.35,13730.261,17088.648,28706.404,8882.158,24395.322,36220.66,14106.0,14957.022,19531.986,62475.6,16894.324,1201.0,1731.6201,2001.5602,27625.12,22731.97,24912.79,23799.54,25294.223,22232.336,30127.23,23495.102,
743,388.09375562465596,0.7322018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817.1593,0,0,0,51747.84,0,1389.0421,0,0,1055.9913,0,0,0,0,0,0,0,1175.5493,0,1185.6333,0,0,0,646.0,0,734.416,1002.54724,0,0,873.46405,0,0,0,0,2675.9392,2600.4907,2339.9895,2014.68,2127.0,2503.7249,2131.3955,1657.023,
