row ID,row m/z,row retention time,PB2tryagain_C18POS_5.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6110_U2_C18POS_34.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6111_U2_C18POS_35.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6110_U4_C18POS_start-10.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,6106_U4_C18POS_36.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PooledQC7_C18POS_25.mzML Peak height,
410,145.1147245861258,0.65595794,0,13246.096,0,13738.64,24666.69,77860.61,10500.467,83852.53,0,3350.0193,7778.8037,18564.992,4660.561,10366.326,5460.9316,3010.163,2226.84,48875.56,1441.3353,8464.901,14953.776,4656.198,6702.689,8434.587,8679.596,3562.457,12396.765,47685.28,1430.6029,6509.412,156339.95,7521.2856,3145.693,3241.9277,3273.4211,172756.97,101180.45,64736.195,17005.59,3662.237,0,75478.1,3917.5947,1525.1285,22646.092,33460.14,3118.2073,17582.22,0,10214.017,0,109962.586,110205.92,16437.682,9111.393,96147.93,9794.147,100417.22,9688.493,
415,229.12941087701833,0.6619355,1091.7557,16047.421,12364.336,24531.94,20948.31,24484.57,36988.57,23268.506,16146.92,34924.19,43304.63,16232.424,45747.004,19968.18,38193.47,13977.172,13379.6,25881.541,17342.223,32814.953,34794.277,13054.155,12993.112,40844.562,16276.525,16155.576,25680.502,20630.893,23291.055,14557.317,33599.84,21029.676,15603.137,32231.63,29758.953,20148.297,42716.902,26291.717,14180.454,28031.252,17497.201,24294.855,17774.79,16058.742,58355.57,29857.242,35939.88,23202.203,0,20306.484,0,37619.65,41234.42,48386.21,20234.227,38820.574,22072.031,26343.975,18741.414,
417,160.13320414234215,0.6615938,1293.5201,25178.607,16426.182,37241.234,37222.656,23106.953,23403.703,69699.664,26386.127,18685.67,51638.207,83994.26,38091.93,23758.639,17220.434,64004.695,61489.46,30743.809,19511.166,41930.15,21652.363,31427.857,37449.47,23482.963,24345.477,19362.217,11245.277,21765.896,36164.883,18962.38,15208.154,34259.242,55245.29,24624.822,30674.547,32815.254,29938.703,24867.758,22500.94,37145.492,29871.852,18609.242,40641.812,9048.164,101102.625,35841.562,15044.986,30151.617,1433.0817,32376.223,1256.0658,24473.494,29502.867,32895.105,30128.324,31754.545,30359.975,31033.916,31260.225,
422,145.10544171461748,0.65575373,0,160083.36,8009.095,169445.14,22447.764,91098.41,11784.501,86164.086,9631.259,33875.973,11194.424,30616.879,8778.131,122245.15,49294.98,29536.951,19144.299,60501.336,10995.916,106466.01,222471.72,61198.69,83691.234,8512.054,94944.44,42873.492,155487.17,48085.266,15791.389,64289.65,163490.61,83903.016,39019.527,5266.036,3477.7935,186862.58,131710.7,33011.21,242683.5,29839.674,7119.0513,69756.58,37045.695,17026.19,29590.572,573926.3,4475.667,207439.23,0,119130.72,1945.1089,99203.945,101587.7,196979.05,116588.35,113052.2,119915.31,116184.07,121909.39,
424,144.12829882908562,0.6621403,0,90785.28,3443.807,95832.96,7652.473,28701.248,5183.763,46707.273,1381.5828,13269.917,6160.3975,9421.802,2334.037,64918.79,23590.771,12949.463,7480.6743,30074.834,1444.0886,54126.957,128617.58,28894.54,46469.484,1424.6201,48710.395,17190.557,84141.0,20987.379,1912.1577,31762.8,17888.992,42983.082,16973.064,0,1607.3301,112808.4,75944.63,14352.229,25795.764,14444.567,1155.5233,34231.633,16232.684,1666.3208,12544.817,132640.67,2482.462,122396.02,0,62592.67,0,47847.434,62216.406,117200.7,62222.707,63166.37,63111.254,57159.977,63403.934,
437,61.039527384850075,0.66310114,1296.07,789264.3,401499.0,781609.2,466744.22,575581.9,768352.1,813130.5,690864.1,834101.25,777276.6,718307.1,455112.8,784929.1,796798.6,516673.78,728331.56,818655.0,324676.38,717644.75,664710.5,588093.44,744197.94,554599.3,823125.94,483861.94,785587.06,499582.84,400944.2,1047197.94,522006.22,668625.4,811460.0,392659.6,380235.66,911242.9,810521.2,588284.2,363625.47,954988.5,787818.0,472628.25,715919.5,490103.88,675587.6,509073.97,247748.22,678674.44,1750.5243,689707.0,11048.877,630401.7,556035.8,804885.2,533709.56,604519.7,621466.3,588002.94,674559.25,
441,217.15465002350712,0.66385347,1206.0424,19810.703,18444.312,10046.859,39379.734,32070.447,23198.53,28594.074,42697.39,17028.469,48589.734,84475.96,11484.144,7431.131,10313.347,23925.896,41308.207,44308.367,14576.112,10080.563,7335.081,11290.819,19136.836,23526.898,77749.95,21719.012,19854.588,50782.195,8289.817,139199.62,13099.747,10604.843,22021.611,12834.723,6426.9272,72991.945,42964.715,43820.59,31147.717,24529.969,29063.61,37278.5,85866.086,17353.023,20837.889,39121.234,6525.268,39690.46,1047.1455,33549.65,1409.0116,33311.96,30008.488,13436.346,31694.055,27383.629,31176.05,30337.24,32457.512,
448,204.13350764688266,0.6641772,1015.11786,12050.109,4774.9893,10782.922,15625.141,63823.96,20557.16,22221.527,5290.3315,7702.5146,247727.64,26032.723,19770.875,12098.362,8473.222,18496.463,18815.49,18621.52,8920.985,16950.254,12383.617,26942.748,23038.105,66972.93,12450.095,5018.115,4954.475,13570.095,22776.76,9271.404,10246.508,12961.0,23120.791,43948.31,47920.062,43956.7,64694.72,16281.015,67242.45,14485.451,13840.08,22434.406,15031.2,5572.993,31714.434,14560.479,16390.06,25924.46,0,13578.254,0,9607.977,104203.914,11030.84,12608.964,107295.49,14947.4375,82480.42,12379.559,
452,204.12312194293298,0.6653604,1931.5555,120584.51,33222.277,88719.1,143365.53,71721.99,23989.373,274169.97,34180.633,48965.875,261043.53,279600.78,189679.05,115474.6,52398.85,242477.0,218851.0,20035.307,74576.89,191743.64,107204.125,355746.78,250668.89,62818.97,88139.914,27208.92,31643.768,17022.34,252915.38,48776.51,101501.14,85885.516,265223.22,61624.52,44261.707,64359.99,66599.87,17834.459,53031.785,113094.51,160142.5,22399.201,134563.55,15400.558,448036.97,140851.53,17572.434,31026.328,2306.1787,111070.04,1885.1285,105912.555,101533.74,97390.95,99532.15,107318.84,110910.15,108411.05,107820.56,
463,203.13898289392102,0.6654559,1166.4861,26403.643,21969.307,17469.78,35948.07,25248.447,30821.715,33009.586,31117.125,17686.914,42279.41,54083.832,27365.008,31717.049,33868.562,28167.549,35410.97,29582.62,27240.652,21849.877,22799.41,27083.412,33203.074,35776.926,38626.074,45977.016,35442.324,33285.445,31520.215,49986.766,23346.914,26845.578,29452.148,31870.363,13917.925,42091.246,30280.268,27552.191,27081.066,34909.33,23688.996,28615.406,49404.19,34586.848,29852.252,38071.31,28759.498,23949.37,1365.4768,30261.014,1245.6653,29713.363,25653.99,16518.637,28636.305,30380.383,30678.0,30722.283,29883.25,
470,269.1243504937132,0.6668205,0,19385.746,17957.307,19324.125,17335.531,25258.434,33076.94,19627.56,20836.64,29824.443,19690.375,14551.766,22030.658,35855.0,44754.016,20106.02,20515.525,28354.71,11894.746,44951.863,34067.242,21123.305,15960.001,17564.594,12420.384,19726.293,18106.549,14504.385,23729.385,17768.371,21487.559,25137.734,17791.047,12089.554,6333.65,19329.227,34589.023,11897.145,5241.8125,35578.727,22521.54,14112.948,15133.016,18521.488,12431.938,6083.349,8846.887,16036.3545,0,23490.096,0,24073.049,21189.162,21818.574,18734.73,23261.318,21308.852,19014.6,21862.918,
473,229.11820875347146,0.66697556,0,57381.465,30520.115,33545.82,32509.328,25366.92,46002.297,60180.73,33973.176,56032.473,44464.676,36041.562,47578.723,37324.387,45498.9,57077.914,37938.062,26354.826,34899.73,83391.03,52653.84,40597.176,52122.742,43824.973,21023.432,51784.566,65769.164,25420.129,37659.164,25638.203,39178.855,81337.53,46231.887,46167.52,33430.586,35313.316,43579.223,20930.338,22944.736,38433.016,37736.855,25684.184,37619.402,30091.994,62596.33,28953.402,33872.945,23126.154,1065.3696,38668.773,2094.726,42656.004,37720.066,27109.98,37832.05,39645.094,41535.47,40512.633,39343.168,
482,276.1441642291408,0.6692235,1726.2408,15400.617,11340.437,22411.62,19181.928,13917.494,19134.973,19060.932,17690.389,9814.673,23175.45,34945.91,11419.053,14505.738,18710.98,14975.592,19673.215,20411.049,12446.48,17292.55,13712.779,26862.557,22305.074,21349.041,21455.941,21344.709,18888.246,145532.94,14945.972,26928.111,23772.037,13544.441,19093.938,17344.533,13207.1875,25217.191,17918.734,111119.61,14366.44,25457.033,19775.156,87752.266,26389.18,21671.043,19810.143,17805.92,14729.298,174653.34,1791.1951,19549.178,1175.483,22340.66,17509.344,19311.01,18183.195,11106.666,19506.568,18154.723,19576.246,
484,260.1489402002669,0.6736506,1201.2214,5847.6987,7472.475,3582.5972,8850.267,6187.724,9657.577,20300.88,3557.7817,9133.604,45639.844,22703.014,11660.927,7225.625,5782.0225,12652.459,10269.237,4555.2397,3662.3599,3909.1362,5408.341,4916.91,5087.791,8447.127,8342.3,6395.7866,5366.0713,9867.736,15171.622,6047.287,3586.3196,9993.769,5598.0977,8394.496,11070.807,5977.6694,7236.445,10067.165,6277.33,8195.832,10054.851,10340.434,33043.74,2582.9158,17157.814,4258.86,7895.109,19522.328,1526.625,8690.003,1241.1016,8150.6406,9613.076,2815.5793,8124.297,8946.57,9547.776,10280.524,8208.996,
491,166.07229442230067,0.66890365,0,25891.25,17601.975,21611.443,11721.357,19229.55,31972.246,25366.79,19420.08,11705.592,18098.498,31479.49,24206.125,22789.408,30620.95,18839.906,21042.41,19145.85,16021.886,20511.596,22492.209,19415.06,18732.88,18558.238,17691.03,28599.188,24021.135,22785.518,16357.711,24248.982,25060.225,18945.277,21795.588,23109.271,12441.051,17532.842,18724.93,18520.762,32385.006,26216.492,22157.812,16475.52,20339.727,64826.473,21493.93,74167.93,27964.94,24764.459,0,20284.633,0,21885.86,20099.592,21513.428,21871.127,17583.117,21731.396,22856.25,18930.271,
494,343.16676322533857,0.698153,0,1088.1917,0,0,0,1072.8915,1334.1777,0,0,1309.9022,0,0,1014.89545,1248.2184,1310.1018,0,0,0,1076.4338,0,0,0,1061.4266,0,1043.6335,0,0,14396.7,0,1200.713,0,1209.003,0,0,0,0,1050.2728,18548.049,0,1643.0422,0,19528.396,1130.879,0,0,0,0,28873.305,0,4072.212,0,2890.9792,2990.161,0,3135.2568,2983.8816,3215.2383,3151.2756,3318.3855,
496,241.1546272947924,0.6688187,0,59725.293,54185.617,43743.867,39138.63,51790.824,88255.37,84792.46,48535.84,40397.32,81668.48,78688.07,59421.3,85481.14,100670.42,75060.67,72125.836,65316.008,37522.35,78084.086,80066.06,61357.133,75448.695,61531.1,80689.586,53077.1,64678.32,52071.266,69372.01,76242.36,64569.86,73445.414,69736.83,51023.562,35838.234,65293.375,74587.59,58539.793,22830.93,91569.09,63756.92,50221.47,81907.55,41499.402,86028.57,29307.541,41342.367,47532.77,0,56166.59,1350.1696,52652.695,54864.312,35908.684,53671.855,53987.664,55243.74,54073.152,55545.09,
502,229.15489111545443,0.66931754,1406.8025,423693.22,440618.75,433364.0,279075.3,442761.88,742038.25,635003.0,459779.72,366517.2,706618.25,642154.3,538957.0,708976.8,882172.44,541028.0,556072.44,576437.94,271487.75,642946.3,665498.25,597649.2,565240.0,409087.7,691730.44,396607.78,474315.28,427427.84,562711.44,591490.6,558886.25,624918.7,485284.56,387568.78,206884.47,516458.44,629985.2,439921.25,204189.28,777403.44,517638.66,406697.5,561727.7,324968.22,591733.2,214995.56,347616.62,409827.75,2046.3522,450969.5,5790.2256,442382.8,443111.5,293749.78,451287.72,454408.9,452247.62,329415.56,440652.97,
508,229.1647410795549,0.6682107,0,31360.828,30441.111,30151.57,22808.84,372028.4,38895.91,37516.023,32749.062,24566.238,635740.4,36720.273,15550.944,35290.918,39811.688,31984.408,33560.78,614386.75,21317.146,34949.68,37708.67,36801.387,34422.31,27529.672,37118.57,27989.686,29943.875,404156.75,36388.06,34917.17,397389.4,33140.21,31035.512,233489.06,210754.89,194556.88,526684.0,446035.66,14539.519,37867.297,17846.477,29700.89,35551.875,17940.512,35051.18,17622.475,23988.535,429069.25,0,27297.758,0,300594.5,392501.9,22300.857,33005.547,34991.957,33326.496,231220.45,29580.875,
510,458.14540774856766,0.6776575,0,0,1610.5973,0,0,1063.8757,0,0,0,0,13085.423,0,0,0,0,45553.51,0,0,0,0,0,0,0,0,158465.1,0,1072.0785,0,1227.2456,125802.375,0,0,0,0,0,1928.4143,0,0,0,1201.3019,0,0,104837.195,0,0,0,0,1062.9875,0,12928.909,0,13525.401,13751.669,0,14459.792,14485.623,13070.129,16450.9,14535.439,
521,533.2601279860161,0.67166114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19475.268,13697.332,0,0,0,0,0,0,0,0,0,22449.71,0,15049.518,0,0,4077.6714,0,4789.246,4118.509,0,3207.6326,4046.3125,3902.569,3428.5393,4045.4854,
523,479.1695940084872,0.6886543,0,0,0,0,0,0,0,1177.0167,1241.5479,0,0,0,1257.9539,0,0,2173.8022,0,0,1039.8762,168627.02,1218.1748,0,0,1024.895,2015.4257,1177.182,0,0,0,2109.3271,0,1135.2822,0,0,0,0,0,0,0,0,0,0,1564.5627,1149.7246,0,1023.61835,0,0,0,6670.165,0,7004.179,5900.0537,0,6416.0796,6617.5444,5957.255,6006.8457,8033.496,
535,114.07465105350595,0.6648684,0,33236.496,32509.54,39480.906,1226915.8,31443.57,29286.242,4439560.5,42812.957,39370.04,3395221.0,3525532.5,2064269.6,40172.4,28540.25,45290.086,37619.082,29279.002,41684.047,37005.418,29513.408,29620.531,36981.344,2475260.0,32112.791,36751.42,33404.324,2222578.0,32924.25,28837.17,3235193.2,37183.965,41539.207,2369916.8,22566.416,3842330.0,2903590.2,2242260.8,911223.7,33222.09,39941.098,38059.848,35789.9,44254.7,2087058.2,41702.5,1641860.6,2708868.2,1774.6946,41508.09,6395.5347,3197071.5,3436109.2,39760.895,30815.729,2333109.5,40568.75,3226911.8,32740.408,
536,441.16127044053866,0.69633794,0,0,7647.0796,0,1401.961,3267.1868,0,1374.0481,2066.2322,0,22769.535,1138.4467,0,0,1378.2408,351799.8,0,1189.0,1596.0719,1599.5487,0,0,0,0,280351.5,1108.2478,1270.9253,1270.0961,2512.8335,340841.0,1097.1401,0,1205.5731,1220.8839,1166.5399,2921.0417,1621.5415,0,0,1375.0555,0,1486.6807,280625.0,1704.3857,0,1093.534,1415.2742,1810.8141,0,45990.305,0,42066.016,42941.434,0,41222.22,44815.227,42461.355,44078.82,40062.383,
540,504.18242944185573,0.676318,0,0,0,0,0,0,1091.675,0,1358.5398,1268.482,0,0,0,0,0,2177.0454,0,1352.1946,0,0,0,0,0,0,1611.2992,0,1146.52,0,0,1578.1512,0,0,0,106860.13,49589.875,1086.626,0,0,0,0,0,1306.7755,1168.7852,0,55529.67,0,92241.1,0,0,12255.515,0,12899.8545,13081.429,1202.5023,11955.118,16158.618,11656.477,14982.093,13473.013,
541,434.25960454941077,0.678994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353.6538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62411.9,53225.863,0,0,0,0,0,0,0,0,0,67874.43,1002.268,47210.453,0,0,5298.987,0,4712.139,4669.4272,0,4552.6743,6119.986,5326.973,5111.624,5545.5415,
553,434.217169631314,0.69842625,1048.0254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35718.33,0,1438.7573,1573.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349848.5,787185.0,0,0,0,0,0,0,1053.1002,0,0,1510695.8,0,1472016.0,1051.576,1021.7521,133580.66,0,125178.484,127407.7,0,132518.47,144724.45,141774.64,137882.28,134394.64,
555,451.15656218823057,0.7009818,0,0,0,0,0,1087.2513,0,0,0,0,0,1103.3141,1006.1394,0,0,1701.744,0,0,0,0,0,1308.8575,0,0,0,1033.1537,0,1742.2695,1069.1305,0,0,0,0,76706.81,61982.81,0,0,1987.3884,0,0,0,1919.443,0,0,60780.145,0,57333.7,1429.1256,0,12423.312,0,13404.015,11633.764,0,12574.557,11485.024,12494.511,12760.261,11616.502,
562,420.2006537329066,0.6939613,0,0,0,0,1042.3389,0,0,0,1233.5566,0,0,1397.0005,0,1465.7347,0,24156.94,0,1445.9293,0,0,1005.66876,1081.3938,0,1010.27814,0,0,1423.5747,1317.614,1153.0096,1200.7203,0,1073.16,0,622608.5,438408.3,1017.3857,0,0,0,1186.2347,0,1132.1357,1252.0034,0,824634.44,1678.3629,780908.06,1044.9813,0,63063.07,0,69857.086,82408.89,0,101382.46,88860.62,66700.61,57355.605,66206.18,
567,749.2270511807308,0.6908533,0,0,0,0,0,1033.7236,0,0,0,0,0,0,0,0,0,0,0,0,0,19225.23,0,0,0,0,1046.6134,0,0,0,0,0,0,0,0,1560.3557,0,0,0,0,0,0,0,0,0,0,0,0,1214.4218,0,0,0,0,0,0,0,0,0,0,0,0,
568,474.1717909718364,0.7027628,0,0,0,0,0,1117.6929,1153.586,1070.4861,1021.12317,0,1065.3297,0,1336.4515,0,1313.7399,2781.0881,1464.6243,1579.4678,0,0,1017.8448,0,0,1238.2113,1860.7604,1049.276,0,0,1139.4055,1700.2019,0,0,1051.6483,32497.668,19628.896,1491.5028,1138.8942,1506.1921,1266.2915,2085.6753,0,1931.116,2294.9062,0,27004.48,1780.6075,37908.98,1397.3533,0,5575.401,0,6769.333,5682.9937,0,5058.144,6060.7134,6261.546,6492.59,6438.9863,
575,388.1347030489068,0.70950514,0,0,3425.2048,0,0,1205.6261,0,0,0,0,7804.603,1398.9004,0,1016.79517,1045.5148,163801.77,0,1325.3624,1104.815,2467.288,1022.77856,0,0,1147.6555,190754.72,0,0,0,0,174161.64,0,0,0,0,0,1455.8306,1409.1602,0,0,0,0,1821.9519,135074.89,0,0,1058.0592,0,1064.3958,0,14879.746,0,11516.962,14937.236,1062.7784,15533.724,14707.291,13202.508,16246.569,12719.47,
583,160.09673281630015,0.69135904,1538.8705,89832.73,9969.837,131547.23,13135.825,46864.71,14772.302,95413.55,17348.248,14799.004,25651.084,24230.822,9718.948,27237.482,16504.678,20873.146,19527.668,14478.363,13658.732,17000.436,143586.11,8074.6895,40663.29,15668.44,33085.195,13015.345,31248.074,16458.027,14653.625,18628.684,31406.795,9751.929,11190.113,10577.786,7704.192,116142.33,54065.004,49202.887,157270.33,15244.534,9961.941,52194.082,16285.775,20732.445,22160.23,192209.56,12355.357,144050.11,1417.6978,56343.113,1819.5255,54435.387,47852.41,83135.77,50085.76,54953.027,52722.074,51286.02,54154.023,
585,281.1127778155241,0.7277521,0,20135.537,14367.18,15470.032,51416.0,37702.73,17037.195,27466.852,35453.277,20727.723,26323.613,33236.363,22345.928,21691.777,39028.258,14380.119,18997.19,32204.805,19678.38,17495.066,29034.031,18506.771,15998.8,43897.895,52235.797,19307.457,14233.819,31150.604,26935.438,28854.643,19171.717,19349.283,15189.695,34853.984,22034.645,37645.02,24384.258,26465.535,48062.418,23834.105,13454.824,11256.994,22060.0,28738.422,29023.559,43481.43,39229.04,31529.0,0,25404.309,0,26216.113,23465.422,13827.014,24727.223,24545.514,27853.969,26963.973,22724.781,
592,436.2250254286054,0.7259545,0,1254.6705,0,1312.6266,1228.5206,1364.4618,1181.2662,1462.4592,1894.91,1270.9094,0,1217.3668,0,1677.89,1787.8156,2718.3472,1103.7861,1438.7897,1314.8778,1518.9401,1807.1427,1197.4291,1203.5138,1683.6047,1035.5503,1456.352,1298.5422,1120.2894,1707.1796,1426.9127,1347.2144,1032.1177,1473.7439,63357.37,49640.758,1331.0991,1467.5632,1258.7032,1934.241,1508.486,0,1722.9004,1137.4926,1401.1001,73402.25,1852.5206,71556.234,1691.7477,0,8891.157,0,7751.344,6949.1084,1224.5468,7968.4023,7719.3457,8101.5273,7350.0356,7955.278,
594,384.1171351994606,0.7155471,0,5187.1587,2556.4001,3977.28,2756.6465,5779.5864,6836.0083,9663.962,4101.284,7097.5723,5786.299,9131.05,2064.864,8069.449,4675.3984,4140.4824,4700.4697,5312.5654,5118.642,198298.95,8990.986,4147.7285,5579.94,4052.7307,8598.425,7045.228,6882.754,5732.7666,9045.191,2678.4768,5118.292,6124.0073,9745.08,1879.8292,3578.6548,8629.585,7117.4927,3851.0486,1611.1318,4469.2354,5006.8813,10911.374,6386.9053,4078.5747,9158.068,3146.5586,12162.378,7826.0015,0,11558.112,0,14085.811,11810.639,3905.5444,14013.5205,14348.646,11814.256,11328.108,11654.849,
622,217.11799506318906,0.70040184,2148.7031,20775.953,13205.191,16794.375,19251.348,9633.925,12359.012,13955.299,9299.188,21421.52,14434.556,11238.225,19933.734,13787.289,17884.408,10112.343,11623.4795,12436.86,24872.744,19148.688,13838.554,18315.24,18734.098,47952.766,15641.647,21140.916,33617.57,110836.63,13056.874,17839.621,19872.488,12078.254,57391.99,25873.088,59407.65,16743.84,18090.65,88958.6,18733.047,17874.678,11045.398,77384.15,18498.574,22166.256,7676.2896,18886.348,22700.496,29099.938,2076.4714,23026.162,2191.8198,23930.568,20689.549,14814.582,22454.656,21224.893,24005.611,21000.05,21393.197,
633,132.10185965383997,0.7039805,11198.551,46138.816,37392.51,80190.16,49635.21,62347.406,42271.977,65870.3,58186.21,96312.09,58222.19,48552.445,57292.31,46350.746,52729.72,52084.605,86284.92,48700.758,41889.332,48072.93,62916.535,93653.125,52232.867,52934.695,19930.812,46329.18,47910.76,40538.746,62369.46,45415.582,96948.875,54354.094,45356.484,46498.008,20098.191,43567.297,59804.9,31772.963,47332.15,50074.01,46390.074,35737.37,34238.383,55345.785,48588.25,65706.52,22008.592,35570.742,10805.175,56597.273,3509.2737,49767.195,51335.133,73937.0,49776.77,47002.043,55398.434,56345.766,47888.707,
644,258.12407100508864,0.6895401,0,0,0,1020.9944,1403.8395,0,1201.1284,1031.0,0,1064.3722,1199.3156,0,4659.4297,1551.1514,0,0,0,0,0,1298.9515,0,1409.0942,0,3844.28,0,1148.8959,0,34267.12,1178.4965,0,4647.112,0,0,0,1411.6708,0,1651.7673,56097.387,2327.0742,0,0,40086.516,0,1249.7473,1184.215,0,2732.7117,46461.72,0,4334.23,0,5921.4644,5601.08,0,4289.3223,4952.833,6139.6494,4658.932,3915.9587,
645,220.06366699111544,0.7066146,0,23224.422,44200.48,7830.061,21951.42,8070.2036,27142.053,31511.379,8351.582,22940.791,21321.373,27430.791,105607.32,19364.105,28526.814,11172.418,44003.152,31928.879,65806.61,33915.215,11888.674,9269.93,25984.146,39780.57,21483.37,12608.905,145172.75,3806.9255,24171.482,14189.331,19610.193,53286.816,41612.43,27219.834,16452.799,45449.094,14726.627,15577.745,22673.799,60258.27,11639.181,3042.5217,93162.92,5802.174,1635.8209,4992.6567,10335.324,80142.19,0,26312.256,0,29997.412,28609.717,5093.923,27113.406,24711.916,33933.53,28236.793,26646.152,
646,144.06546808621883,0.70652324,1731.6201,41877.965,15076.095,27250.068,22290.229,28287.826,8447.456,23335.146,11146.908,17348.129,16954.21,17242.828,13971.994,28779.988,24395.322,12397.78,14054.381,13805.002,25909.756,16996.635,41843.766,19897.785,30657.463,24265.307,25502.86,16894.324,47600.977,14106.0,28706.404,16458.836,42683.984,18417.557,13730.261,7857.35,8882.158,44881.184,31359.13,25122.754,93879.95,19531.986,10475.415,36220.66,14957.022,17088.648,13176.476,103544.445,11218.499,62475.6,2001.5602,24912.79,1201.0,27625.12,25294.223,34331.477,22731.97,22232.336,30127.23,23799.54,23823.818,
647,492.20669126975974,0.6971435,0,0,0,0,0,0,0,0,0,1085.5846,1393.0989,0,1003.0555,0,0,2554.6116,0,1069.9064,0,1026.5208,1494.2478,0,0,0,0,0,0,0,1324.0469,1016.339,0,0,0,80715.85,37896.117,0,1183.9501,0,0,0,0,1125.3911,0,0,57148.258,0,42103.016,0,0,14213.973,0,15763.325,16047.449,0,15398.549,16299.647,15953.899,16163.582,15296.698,
649,388.09373094629245,0.72242266,0,0,0,1133.053,0,0,0,1088.4894,0,0,0,0,0,0,1183.5435,0,0,0,0,51747.84,1119.8231,0,0,1057.4894,1269.8171,0,0,1002.54724,0,0,1052.2643,0,0,1185.6333,0,0,0,0,0,0,0,1074.8647,1125.3472,0,1175.5493,0,1389.0421,0,0,2339.9895,0,2675.9392,2127.0,0,2600.4907,2503.7249,2131.3955,2014.68,2509.7659,
650,404.0674431844768,0.69466805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29415.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.9597,0,1212.4604,1079.6694,0,0,0,0,0,0,2521.0085,0,1996.1842,2379.9795,0,2435.189,2029.3937,2468.2837,2469.706,1843.2238,
655,142.08618802910027,0.7103861,1744.1461,11484.247,3426.1177,4269.331,43534.117,47384.83,26735.566,81042.44,49438.8,10707.799,116040.56,33331.617,9542.127,22053.502,23857.13,14934.912,93840.45,54430.043,9058.719,16044.315,10678.912,9964.251,18654.553,16083.889,85272.734,9015.879,12348.036,26976.385,10729.23,81829.93,6118.1416,13307.723,19013.36,8313.778,9035.066,73115.54,61326.57,19260.729,43633.137,44252.047,27222.973,46130.492,83524.78,9277.036,13752.5625,14410.116,8387.004,21093.69,1519.1855,24587.047,2167.3413,22004.723,19550.695,5845.7427,20499.152,19539.922,24468.998,23334.52,24318.531,
