row ID,row m/z,row retention time,6110_U2_C18POS_34.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6110_U4_C18POS_start-10.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6111_U2_C18POS_35.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6106_U4_C18POS_36.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,PB2tryagain_C18POS_5.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC7_C18POS_25.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height,
467,203.1389874765831,0.6654559,21969.307,26403.643,54083.832,35410.97,33009.586,35948.07,27365.008,33203.074,27240.652,42279.41,31117.125,30821.715,16518.637,31717.049,17469.78,23688.996,33285.445,33868.562,21849.877,17686.914,35442.324,27081.066,22799.41,29582.62,29452.148,27552.191,30280.268,28167.549,31520.215,42091.246,34909.33,28615.406,49986.766,35776.926,38626.074,28759.498,45977.016,26845.578,13917.925,23346.914,27083.412,49404.19,34586.848,23949.37,31870.363,25248.447,29852.252,38071.31,1166.4861,1245.6653,1365.4768,30722.283,29713.363,29883.25,25653.99,30380.383,28636.305,30261.014,30678.0,
470,276.14722406792134,0.6890634,0,1707.5713,0,11427.129,0,0,3146.2405,10417.905,0,1435.5032,0,25026.133,17190.418,0,2028.6296,9513.692,145532.94,3045.3577,0,0,4935.481,0,1367.8828,0,2354.8364,111119.61,1500.5557,0,0,7291.998,0,157612.2,3955.2725,0,0,11094.452,2904.9753,0,5851.2896,16424.123,0,5827.8726,14507.576,174653.34,0,0,0,4774.1694,0,0,1385.4827,8721.595,0,8428.227,11355.47,11106.666,9247.359,8236.056,11866.537,
481,229.11821898743725,0.6665765,30520.115,57381.465,36041.562,37938.062,60180.73,32509.328,47578.723,52122.742,34899.73,44464.676,33973.176,46002.297,27109.98,37324.387,33545.82,37736.855,25420.129,45498.9,83391.03,56032.473,65769.164,22944.736,52653.84,26354.826,46231.887,20930.338,43579.223,57077.914,37659.164,35313.316,38433.016,25684.184,25638.203,43824.973,21023.432,33872.945,51784.566,81337.53,33430.586,39178.855,40597.176,37619.402,30091.994,23126.154,46167.52,25366.92,62596.33,28953.402,0,2094.726,0,40512.633,42656.004,39343.168,37720.066,39645.094,37832.05,38668.773,41535.47,
484,269.12434440643847,0.6669199,17957.307,19385.746,14551.766,20515.525,19627.56,17335.531,22030.658,15960.001,11894.746,19690.375,20836.64,34463.56,21818.574,35855.0,19324.125,22521.54,14504.385,44754.016,44951.863,29824.443,18106.549,5241.8125,34067.242,28354.71,17791.047,11897.145,34589.023,20106.02,23729.385,19329.227,35578.727,14112.948,17768.371,17564.594,12420.384,8846.887,19726.293,25137.734,6333.65,21487.559,21123.305,15133.016,18521.488,16036.3545,12089.554,25258.434,12431.938,6083.349,0,0,0,19014.6,24073.049,21862.918,21189.162,23261.318,18734.73,23490.096,21308.852,
486,114.07317118157421,0.66984993,32509.54,33236.496,40759.58,37619.082,31330.018,35157.34,38239.844,36981.344,41684.047,25207.06,42812.957,15414.142,39760.895,40172.4,39480.906,39941.098,19290.96,28540.25,37005.418,39370.04,33404.324,31145.057,29513.408,29279.002,41539.207,44233.117,29941.9,45290.086,32924.25,41849.633,33222.09,38059.848,28837.17,42613.742,32112.791,28152.676,36751.42,28623.44,22566.416,36261.902,29620.531,35789.9,44254.7,28637.955,36091.11,31443.57,42852.453,41702.5,0,6395.5347,1774.6946,37019.91,40250.043,32740.408,37780.414,27735.234,30815.729,41508.09,40568.75,
490,343.1678156932479,0.69879234,797.01373,0,0,0,0,0,917.225,782.3063,0,0,0,0,0,1248.2184,0,0,14396.7,0,787.44,984.00946,885.0401,0,0,660.43286,0,18548.049,615.2407,0,0,0,1213.875,19528.396,1200.713,751.53107,0,0,692.9394,0,0,0,0,813.6756,810.8919,28873.305,0,1003.5603,0,0,0,0,0,3151.2756,2890.9792,3318.3855,2990.161,2983.8816,3135.2568,4072.212,3215.2383,
500,166.0723110016203,0.66880447,17601.975,25891.25,31479.49,21042.41,25366.79,11721.357,24206.125,18732.88,16021.886,18098.498,19420.08,31972.246,21513.428,22789.408,21611.443,22157.812,22785.518,30620.95,20511.596,11705.592,24021.135,32385.006,22492.209,19145.85,21795.588,18520.762,18724.93,18839.906,16357.711,15798.442,26216.492,16475.52,24248.982,18558.238,17691.03,27964.94,28599.188,18945.277,12441.051,25060.225,19415.06,20339.727,64826.473,24764.459,23109.271,19229.55,21493.93,74167.93,0,0,0,22856.25,21885.86,18930.271,20099.592,17583.117,21871.127,20284.633,21731.396,
507,229.1653338328962,0.6678131,30441.111,29139.928,36720.273,33560.78,34105.2,275320.0,519654.38,34422.31,19948.496,635740.4,17196.965,464505.25,22300.857,33364.234,19996.438,12276.534,404156.75,39811.688,33569.125,24566.238,29943.875,250614.73,37708.67,614386.75,23819.502,446035.66,526684.0,31984.408,36388.06,194556.88,37867.297,447978.7,21810.242,448855.4,36937.305,306322.12,27989.686,33140.21,210754.89,397389.4,36801.387,31607.594,17940.512,429069.25,233489.06,372028.4,455179.22,17622.475,0,0,0,231220.45,300594.5,22146.438,392501.9,370782.62,33005.547,27297.758,33326.496,
508,241.15462220910774,0.66860396,54185.617,59725.293,78688.07,72125.836,84792.46,39138.63,59421.3,75448.695,37522.35,81668.48,48535.84,88255.37,35908.684,85481.14,43743.867,63756.92,52071.266,100670.42,78084.086,40397.32,64678.32,22830.93,80066.06,65316.008,69736.83,58539.793,74587.59,75060.67,69372.01,65293.375,91569.09,50221.47,76242.36,61531.1,80689.586,41342.367,53077.1,73445.414,35838.234,64569.86,61357.133,81907.55,41499.402,47532.77,51023.562,51790.824,86028.57,29307.541,0,1350.1696,838.3745,54073.152,52652.695,55545.09,54864.312,53987.664,53671.855,56166.59,55243.74,
509,229.16432391183756,0.6678139,30441.111,31360.828,36720.273,33560.78,37516.023,22808.84,34177.355,34422.31,21317.146,635740.4,32749.062,38895.91,22300.857,35290.918,30151.57,33976.484,404156.75,39811.688,34949.68,24566.238,29943.875,14539.519,37708.67,614386.75,31035.512,265004.1,36039.055,31984.408,36388.06,36408.676,37867.297,402947.06,34917.17,27529.672,37118.57,23988.535,27989.686,33140.21,210754.89,35187.27,36801.387,35551.875,17940.512,220269.81,233489.06,372028.4,35051.18,17622.475,0,0,0,31312.879,32246.021,29580.875,31957.076,34991.957,33005.547,27297.758,33326.496,
512,229.1549066054479,0.6689407,440618.75,423693.22,642154.3,556072.44,635003.0,279075.3,538957.0,565240.0,271487.75,706618.25,459779.72,742038.25,293749.78,708976.8,433364.0,517638.66,427427.84,882172.44,642946.3,366517.2,474315.28,204189.28,665498.25,576437.94,485284.56,439921.25,629985.2,541028.0,562711.44,516458.44,777403.44,406697.5,591490.6,409087.7,691730.44,347616.62,396607.78,624918.7,206884.47,558886.25,597649.2,561727.7,324968.22,409827.75,387568.78,442761.88,591733.2,214995.56,1305.2166,5790.2256,2046.3522,461185.75,442382.8,440652.97,443111.5,454408.9,451287.72,450969.5,452247.62,
517,841.3180378632507,0.6697208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31512.47,0,0,25757.896,0,0,0,0,0,44670.664,0,31872.438,0,0,0,0,0,0,0,0,0,0,0,0,
519,114.06643191826483,0.65236384,3002724.8,3448923.5,3578173.0,3835642.0,4182837.8,1660424.5,2888874.8,1581861.1,143013.8,4458707.0,3389726.5,4573774.0,2514240.8,4408088.5,3437010.8,2226727.5,2452100.8,3383719.0,4530343.0,1872945.5,3340425.8,1505405.8,4276898.5,3762300.2,3438031.5,2505855.2,4737468.0,3541125.2,3166187.8,3017251.2,4838820.5,2745615.5,3661479.5,487668.7,3443779.5,340114.25,168858.03,3347039.5,2078989.1,2710000.5,3711905.2,3393669.0,498891.88,672550.75,2035898.8,3318909.0,798194.6,1065494.8,6804.5776,94262.77,12841.251,3408699.5,3302122.0,3397868.8,3445338.8,3505626.5,3316729.0,3411572.2,3253601.5,
531,533.2601093536981,0.67166114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15049.518,0,0,13697.332,0,0,0,0,0,19475.268,0,22449.71,0,0,0,0,3428.5393,4789.246,4045.4854,4118.509,4046.3125,3207.6326,4077.6714,3902.569,
533,458.14550630574894,0.68131036,1610.5973,0,0,0,0,652.9706,0,0,0,13085.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45553.51,1227.2456,1928.4143,1201.3019,0,125802.375,0,158465.1,565.375,0,0,651.62244,0,0,104837.195,0,677.805,0,0,0,0,0,0,0,16450.9,13525.401,14535.439,13751.669,14485.623,14459.792,12928.909,13070.129,
541,479.17002791773376,0.677822,0,0,0,0,0,0,1257.9539,0,0,0,0,0,0,0,581.8333,0,648.6983,0,168627.02,0,0,0,1218.1748,893.07166,0,0,0,1294.1853,0,0,774.0,0,1446.0411,1024.895,2015.4257,784.7347,0,0,0,0,0,1564.5627,0,0,925.82983,0,0,0,0,0,0,6006.8457,7004.179,8033.496,5900.0537,6617.5444,6416.0796,6670.165,5957.255,
544,534.1921734840388,0.6735096,0,0,0,0,0,0,0,562.3823,0,0,0,669.35754,0,0,1208.096,737.27344,0,685.51526,677.2966,0,0,0,0,0,0,0,728.91565,971.1177,1509.4198,953.9151,0,0,918.61365,0,2442.4917,34158.715,0,0,22372.58,0,0,1006.3022,0,0,42534.242,1006.42596,20867.318,0,0,0,0,4752.355,5161.1416,5045.8765,3690.0066,4181.7407,4384.8237,4995.2544,5789.582,
545,811.3087677546606,0.675275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19398.04,0,0,11964.882,0,0,0,0,0,22814.05,0,13535.08,0,0,0,0,0,0,0,0,0,0,0,0,
553,441.16131836683115,0.70351046,7647.0796,0,1102.6152,0,1374.0481,1401.961,0,0,1596.0719,22769.535,2066.2322,0,0,0,0,0,1270.0961,1378.2408,1599.5487,714.2267,0,0,0,671.90375,1205.5731,912.02484,1621.5415,351799.8,2512.8335,2921.0417,1375.0555,810.0234,340841.0,926.23596,280351.5,1415.2742,0,0,1166.5399,0,0,280625.0,1704.3857,1810.8141,1146.2402,3267.1868,954.1008,817.51044,0,0,0,44078.82,42066.016,40062.383,42941.434,44815.227,41222.22,45990.305,42461.355,
556,504.1820238714812,0.6765936,0,0,0,0,0,0,0,0,0,0,1358.5398,0,1202.5023,0,0,0,0,0,0,1268.482,0,0,0,1352.1946,0,0,0,2177.0454,0,0,0,1306.7755,1578.1512,0,1611.2992,92241.1,0,0,49589.875,0,0,805.47095,0,0,106860.13,0,55529.67,0,0,0,0,14982.093,12899.8545,13473.013,13081.429,16158.618,11955.118,12255.515,11656.477,
562,434.15673289409443,0.6911349,0,0,0,0,0,0,0,0,0,0,0,686.3115,0,0,0,0,13222.304,0,0,0,0,0,0,0,0,22479.377,0,0,1486.3027,0,0,31789.23,721.53143,0,825.4548,1285.539,0,0,1040.4866,0,0,0,613.0,30165.66,1462.9614,0,1774.1562,0,0,0,0,3560.5144,3284.1895,4114.558,2988.1785,3424.1611,4116.8457,2435.9036,2976.8877,
566,434.25952556651004,0.6845523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353.6538,0,0,0,0,0,0,0,66297.55,0,0,53225.863,0,0,0,0,0,62411.9,0,67874.43,1002.268,0,0,0,5111.624,4712.139,5545.5415,4669.4272,6119.986,5223.5015,5298.987,5326.973,
572,451.1559158146743,0.68747133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742.2695,0,0,0,0,0,0,0,0,1987.3884,0,1701.744,0,913.7182,0,1919.443,820.68835,0,0,57333.7,0,0,61982.81,0,1308.8575,915.3197,0,1429.1256,76706.81,0,60780.145,0,0,0,0,12760.261,13404.015,11616.502,11633.764,11485.024,12574.557,12423.312,12494.511,
577,420.2008598348422,0.69137746,0,0,1397.0005,902.85944,0,944.0006,0,899.87823,645.0,870.4694,1233.5566,834.2533,0,0,0,0,1317.614,958.8284,876.1413,0,1423.5747,0,0,1445.9293,0,949.4516,999.1185,24156.94,1153.0096,0,1186.2347,0,1200.7203,0,630.0,780908.06,934.40063,0,438408.3,0,1081.3938,1252.0034,935.1724,0,622608.5,0,824634.44,1678.3629,0,0,0,57355.605,69857.086,66206.18,82408.89,88860.62,101382.46,63063.07,66700.61,
578,731.2136026019588,0.69581664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226559.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.2019,990.4177,1003.14197,632.7634,985.40826,0,1354.6403,
580,474.17192457700395,0.7011,0,0,873.1283,1464.6243,1070.4861,0,1336.4515,0,0,1065.3297,0,0,0,0,0,0,0,1313.7399,0,0,0,1266.2915,1004.2998,1579.4678,0,1506.1921,0,2781.0881,720.2712,1491.5028,2085.6753,1931.116,1700.2019,1238.2113,1860.7604,37908.98,0,0,19628.896,0,0,2294.9062,0,1397.3533,32497.668,826.4727,27004.48,1780.6075,0,0,0,6492.59,6769.333,6438.9863,5682.9937,6060.7134,5058.144,5575.401,6261.546,
581,388.1349372519653,0.7046906,3425.2048,0,1398.9004,0,0,0,0,0,1104.815,7804.603,0,0,0,0,0,0,0,0,2467.288,785.33655,0,0,0,1325.3624,0,0,1409.1602,163801.77,834.1,1327.0547,873.39026,1073.653,174161.64,0,190754.72,791.47186,0,0,772.5084,0,0,135074.89,711.2852,754.6,922.3386,1205.6261,895.0304,560.03174,0,0,0,16246.569,11516.962,12719.47,14937.236,14707.291,15533.724,14879.746,13202.508,
590,384.1197271767882,0.71219516,2556.4001,4155.675,3007.0017,2811.776,8693.466,2200.237,0,3171.4297,1757.8076,1342.5927,2989.6743,1878.485,2220.3203,2685.1047,3977.28,2493.0388,3322.1814,2375.5437,198298.95,1576.8511,1221.1852,1611.1318,1500.2739,5312.5654,2301.7812,0,5069.401,1339.6318,728.7779,0,1491.5823,2630.2427,0,1564.8843,0,1913.7146,0,1253.8983,3578.6548,1658.7281,2979.3005,4419.8516,1577.6351,2506.7415,1879.8292,5779.5864,0,0,0,0,0,10825.431,14085.811,10318.755,11810.639,11840.858,13130.902,11065.644,10865.762,
592,434.2175620412541,0.69307333,0,0,0,0,0,0,0,0,1573.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438.7573,0,0,0,35718.33,0,0,0,0,0,0,0,1472016.0,0,0,1099850.5,0,0,0,0,0,1349848.5,0,1510695.8,0,0,0,0,137882.28,125178.484,134394.64,127407.7,144724.45,132518.47,133580.66,141774.64,
602,160.09678065971897,0.69117093,9969.837,89832.73,24230.822,19527.668,95413.55,13135.825,9718.948,40663.29,13658.732,25651.084,17348.248,14772.302,83135.77,27237.482,131547.23,9961.941,16458.027,16504.678,17000.436,14799.004,31248.074,157270.33,143586.11,14478.363,11190.113,49202.887,54065.004,20873.146,14653.625,116142.33,15244.534,52194.082,18628.684,15668.44,33085.195,12355.357,13015.345,9751.929,7704.192,31406.795,8074.6895,16285.775,20732.445,144050.11,10577.786,46864.71,22160.23,192209.56,1538.8705,1819.5255,1210.239,51286.02,54435.387,54154.023,47852.41,54953.027,50085.76,56343.113,52722.074,
620,281.1127751211457,0.7386679,14367.18,20135.537,33236.363,18997.19,27466.852,51416.0,23471.525,15998.8,27250.455,26323.613,35453.277,17037.195,13827.014,21691.777,15470.032,13454.824,31150.604,39028.258,17495.066,20727.723,21768.477,48062.418,29034.031,32204.805,16756.516,26465.535,26924.535,14380.119,28732.996,37645.02,23834.105,44710.586,28854.643,49760.0,52235.797,39229.04,21079.576,19349.283,23820.674,19171.717,18506.771,22060.0,28738.422,31529.0,34853.984,37702.73,29023.559,43481.43,0,0,0,26963.973,26216.113,22724.781,23465.422,26603.834,24727.223,25404.309,27853.969,
634,217.1180493007917,0.7004019,13205.191,20775.953,11238.225,11623.4795,13955.299,19251.348,19933.734,18734.098,24872.744,14434.556,9299.188,12359.012,14814.582,13787.289,16794.375,11045.398,110836.63,17884.408,19148.688,21421.52,33617.57,18733.047,13838.554,12436.86,57391.99,88958.6,18090.65,10112.343,13056.874,16743.84,17874.678,77384.15,17839.621,47952.766,15641.647,22700.496,21140.916,12078.254,59407.65,19872.488,18315.24,18498.574,22166.256,29099.938,25873.088,9633.925,7676.2896,18886.348,2148.7031,1881.8049,1906.9882,21000.05,23930.568,21393.197,20689.549,21224.893,22454.656,23026.162,24005.611,
635,746.2304506787527,0.73688847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234.629,0,0,0,0,0,0,47899.863,0,0,51167.133,0,0,0,0,0,52074.027,0,23240.432,0,0,0,0,1556.4707,1264.5812,1210.0531,2228.3123,1721.1072,1309.2142,1791.1422,1791.0442,
645,132.10185711788168,0.70398045,37392.51,46138.816,48552.445,86284.92,65870.3,49635.21,57292.31,52232.867,41889.332,58222.19,58186.21,42271.977,73937.0,46350.746,80190.16,46390.074,40538.746,52729.72,48072.93,96312.09,47910.76,47332.15,62916.535,48700.758,45356.484,31772.963,59804.9,52084.605,62369.46,43567.297,50074.01,35737.37,45415.582,52934.695,19930.812,22008.592,46329.18,54354.094,20098.191,96948.875,93653.125,34238.383,55345.785,35570.742,46498.008,62347.406,48588.25,65706.52,11198.551,3509.2737,10805.175,56345.766,49767.195,47888.707,51335.133,47002.043,49776.77,56597.273,55398.434,
653,258.125523661194,0.7068271,0,0,0,0,0,602.0,0,0,815.6956,1199.3156,0,1201.1284,0,0,0,0,34267.12,895.0094,1063.717,809.6953,999.9056,0,0,0,0,56097.387,1651.7673,860.18243,0,0,919.81726,40086.516,607.984,1379.2539,0,902.299,688.5735,598.8787,793.0405,0,657.4288,907.37463,838.86896,46461.72,655.3398,0,948.5801,690.2308,0,0,0,4658.932,5921.4644,3915.9587,5601.08,4952.833,4289.3223,4334.23,6139.6494,
654,220.06364170647603,0.70681304,44200.48,23224.422,27430.791,44003.152,31511.379,21951.42,105607.32,25984.146,65806.61,21321.373,8351.582,27142.053,5093.923,19364.105,7830.061,11639.181,3806.9255,28526.814,33915.215,22940.791,145172.75,22673.799,11888.674,31928.879,41612.43,15577.745,14726.627,11172.418,24171.482,45449.094,60258.27,2231.5503,14189.331,39780.57,21483.37,10335.324,12608.905,53286.816,16452.799,19610.193,9269.93,93162.92,5802.174,80142.19,27219.834,8070.2036,1635.8209,4992.6567,0,0,0,28236.793,29997.412,26646.152,28609.717,24711.916,27113.406,26312.256,33933.53,
655,144.06547115166038,0.70652306,15076.095,41877.965,17242.828,14054.381,23335.146,22290.229,13971.994,30657.463,25909.756,16954.21,11146.908,8447.456,34331.477,28779.988,27250.068,10475.415,14106.0,24395.322,16996.635,17348.129,47600.977,93879.95,41843.766,13805.002,13730.261,25122.754,31359.13,12397.78,28706.404,44881.184,19531.986,36220.66,16458.836,24265.307,25502.86,11218.499,16894.324,18417.557,8882.158,42683.984,19897.785,14957.022,17088.648,62475.6,7857.35,28287.826,13176.476,103544.445,1731.6201,1201.0,2001.5602,23799.54,27625.12,23823.818,25294.223,22232.336,22731.97,24912.79,30127.23,
656,492.207128942157,0.71261746,0,0,0,0,0,0,0,0,0,1393.0989,0,953.6344,0,0,0,0,0,0,0,0,0,0,1494.2478,0,0,0,0,2554.6116,1324.0469,0,0,757.2059,961.70416,0,0,42103.016,0,0,37896.117,0,0,0,672.28143,888.03046,80715.85,0,57148.258,0,0,0,0,16163.582,15763.325,15296.698,16047.449,16299.647,15398.549,14213.973,15953.899,
658,388.0938017894285,0.73203707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.54724,0,51747.84,817.1593,0,0,1055.9913,0,0,0,0,0,0,0,0,734.416,0,0,0,1389.0421,0,0,646.0,0,0,0,0,873.46405,1185.6333,0,1175.5493,0,0,0,0,2014.68,2675.9392,2509.7659,2127.0,2503.7249,2600.4907,2339.9895,2131.3955,
659,404.06784673156193,0.6999944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29415.57,0,0,0,0,0,0,0,0,666.4793,0,0,0,1212.4604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950.45447,0,0,0,2469.706,1996.1842,1843.2238,2379.9795,2029.3937,2435.189,2521.0085,2468.2837,
664,142.0861869479719,0.7103861,3426.1177,11484.247,33331.617,93840.45,81042.44,43534.117,9542.127,18654.553,9058.719,116040.56,49438.8,26735.566,5845.7427,22053.502,4269.331,27222.973,26976.385,23857.13,16044.315,10707.799,12348.036,43633.137,10678.912,54430.043,19013.36,19260.729,61326.57,14934.912,10729.23,73115.54,44252.047,46130.492,81829.93,16083.889,85272.734,8387.004,9015.879,13307.723,9035.066,6118.1416,9964.251,83524.78,9277.036,21093.69,8313.778,47384.83,13752.5625,14410.116,1744.1461,2167.3413,1519.1855,23334.52,22004.723,24318.531,19550.695,19539.922,20499.152,24587.047,24468.998,
670,130.0498331366449,0.7078415,90758.54,48588.21,61565.004,90704.43,79176.0,56606.684,185156.56,55546.46,125689.43,46685.65,37050.164,55238.977,30693.121,42420.17,30755.807,37052.61,31223.143,68446.43,69440.516,52454.438,225511.83,63107.74,36828.09,66248.11,89586.65,49869.367,41596.16,42952.992,60283.0,84628.695,101257.43,36524.156,44839.99,91201.375,47144.33,33152.51,42967.316,97338.18,41753.9,64050.98,37574.797,168268.03,30253.082,148860.9,42093.758,40309.82,20162.633,26615.262,9040.254,3997.9895,14193.564,62132.047,63519.97,60295.04,63982.902,60171.035,62590.656,61368.83,67525.14,
672,767.1599534031496,0.71704584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52896.777,0,0,46308.668,0,0,0,0,0,38486.11,0,26727.156,0,0,0,0,3783.9634,3893.4192,4620.759,3232.2283,5014.3823,3901.4155,3076.5193,4898.1533,
673,751.1859479770173,0.7158333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223.6254,0,0,0,0,0,0,0,67292.02,0,0,121405.516,0,0,0,0,0,87301.05,0,41393.695,0,0,0,0,7842.291,8577.874,7801.0835,8184.344,12052.25,11757.968,6807.5996,9203.103,
675,349.08656297564437,0.77282083,2592.3245,3530.423,2634.7312,1973.0168,1987.1799,2074.4507,2377.6738,3867.586,3837.8738,1878.0555,2100.276,1668.8074,1303.605,2513.3252,2620.4106,1945.2994,3178.0625,2587.8232,457321.06,3157.8838,2236.7827,2386.5667,2942.3577,4079.4802,2451.6172,4740.7124,2658.9888,3034.2869,4376.0356,1859.3428,1455.3105,5349.6387,3279.6768,3657.2239,4164.9756,1525.2301,4121.4624,4611.821,1043.9911,3319.1938,4645.125,3858.9692,4387.205,5684.2544,1250.7682,6379.7534,0,2564.9602,0,0,0,15135.262,14177.893,13545.888,17627.838,18133.988,20656.266,17235.096,13324.083,
677,232.1543153420343,0.70737165,53751.668,135169.81,141501.39,237897.9,265527.2,115137.305,95489.625,133640.69,196639.06,185995.05,103440.04,50527.098,105695.34,106008.58,104813.71,86940.945,46772.816,101634.21,128638.37,83858.83,90164.78,72785.37,125175.11,111165.164,169449.34,49520.977,165949.45,188511.72,48354.32,103145.6,126654.89,52150.117,103781.72,357246.06,164641.83,28668.215,262524.72,63028.848,33274.934,108641.875,102161.09,111775.19,144589.25,65824.586,45015.574,136216.2,143881.42,93221.66,1887.2767,2221.7234,2270.369,119500.14,131535.05,105765.47,113763.11,128528.92,123609.02,104957.6,117832.26,
715,193.09691911978126,0.7629659,614.0,0,3263.1047,1464.114,1297.92,1282.3291,1552.5505,0,1499.4121,1116.3812,1375.0669,0,1168.0896,1307.7365,1493.7811,1085.6367,1059.5786,1686.7773,1314.2645,624.3894,1662.9763,1665.2362,1264.0,0,1108.2594,1179.1576,1009.33826,1015.0,1545.6296,843.7037,1713.9196,1221.0736,0,1688.4664,0,220592.39,1049.4093,1463.2627,36779.844,833.285,1007.4591,1064.2727,2112.588,1060.7645,92214.266,1321.9244,72228.71,1825.5052,0,0,0,6624.375,8153.866,5814.0703,6301.1543,7851.8223,8727.244,8357.951,11528.841,
716,366.11081992532394,0.691305,1459.8167,780.5458,1610.439,1156.1302,1776.2634,1983.4587,1836.9076,1119.8707,2008.5703,1447.9655,1462.8403,1419.5791,2797.3667,1445.7665,1805.8011,1079.9382,1357.0089,2072.6978,381325.75,1244.9072,1147.4801,1705.3641,1110.1681,1215.7926,1389.7927,1398.0447,1605.9847,1466.3265,1661.7493,1612.457,1978.6809,1330.3556,1456.0482,1514.3091,2438.4502,1578.0404,1292.5326,2195.8118,1677.3677,906.4455,923.4339,904.3384,2435.1062,1825.7968,1396.8281,1662.7361,1719.21,2286.4922,0,0,1665.9838,13340.627,14335.385,13080.45,15956.156,14751.575,15035.397,12547.72,12281.503,
725,215.01632512564493,0.7185368,516356.34,318794.5,171337.88,152111.64,159130.22,97575.55,324997.12,172060.47,286079.97,131357.86,127809.52,172798.95,266626.44,181563.81,304928.53,195170.6,227856.52,180769.03,158126.56,180969.28,182068.28,86561.93,211200.03,141321.72,183903.23,194155.86,81309.46,224859.9,171006.1,99544.88,151545.23,133800.81,92861.484,139386.52,50199.586,0,273566.1,207758.42,0,248615.2,249103.67,116995.94,258758.23,155013.22,0,133438.16,0,198691.66,0,0,0,153401.44,146407.36,138764.61,137034.55,132551.0,129697.52,155513.16,178649.19,
