row ID,row m/z,row retention time,6110_U2_C18POS_34.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6110_U4_C18POS_start-10.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6111_U2_C18POS_35.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6106_U4_C18POS_36.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,PB2tryagain_C18POS_5.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC7_C18POS_25.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height
38,174.938072,0.5566621,20760.85,19292.424,17834.807,13128.08,13038.11,16719.496,13052.944,15805.377,15829.691,13114.4375,16057.949,16341.378,11911.691,16790.791,15483.806,19315.863,16022.909,13124.258,10200.886,13268.551,15451.181,16374.773,15106.841,14423.886,17137.857,14310.499,14026.962,15960.0205,11757.158,10173.507,16025.808,14773.899,15762.905,14027.1455,10490.858,24150.42,15557.503,13420.117,24599.496,18295.117,16471.99,13698.113,13961.564,18170.902,15182.073,18798.379,14137.137,17082.52,0,0,1327.4476,19567.768,13364.122,13529.645,15235.813,17483.879,16814.424,15884.224,16234.624
39,582.8622365,0.55200446,9215.562,8738.429,7576.7295,6910.5635,5678.164,9145.263,7254.713,5349.8315,9051.407,5721.619,9405.625,6251.59,4595.173,5031.7397,7541.8364,8851.001,7434.557,5970.201,5054.4404,5749.2466,8066.011,5822.308,5265.4346,6868.8955,7831.584,6504.5713,7353.033,9166.087,6331.809,7460.7817,6714.209,6773.27,6027.0513,7791.9756,5578.247,16361.575,8362.766,5485.768,11786.65,7937.9365,7875.677,7346.029,6685.0806,8727.838,8822.931,8046.896,7195.678,5224.726,0,0,0,6500.176,8278.0205,8570.254,6785.914,8903.418,8273.575,8713.878,7232.1367
40,650.8497881,0.55200475,8169.103,6213.0234,6028.4146,5550.045,5805.581,6606.9087,5873.852,4527.1523,5707.4126,5176.6685,7383.4395,6201.495,5659.201,6441.0205,6349.6123,7547.298,5198.017,4816.4355,3668.9163,5172.3477,5766.34,3136.349,4238.3403,6362.0625,6827.374,5029.654,4518.1133,7420.3623,6766.5015,4173.5464,7423.8633,6427.1294,5195.493,5935.7173,5837.6807,8094.8755,8080.213,5706.358,9328.6875,6462.6304,5797.168,7523.601,6448.7964,7636.861,8713.615,7704.0225,5284.75,5649.1997,0,0,0,5698.928,6664.086,4928.4478,5607.3735,5685.728,7068.09,9143.919,7021.4946
41,718.8371333,0.55170745,9027.783,6930.359,6789.7046,5243.207,7381.2495,5443.0054,5975.9946,6192.797,6868.199,5123.7446,7181.487,6205.4546,6764.2637,6200.7407,7412.057,8343.952,6995.314,4661.174,4645.3564,5130.8574,6300.17,3855.9968,4638.1714,7914.406,6373.085,6796.138,6600.0913,8348.59,7741.067,4012.7568,8111.787,6473.0557,6672.893,6868.8916,5182.3013,8936.742,8000.96,7516.1514,10931.311,6467.0117,8141.05,6811.3115,6721.096,8367.056,9663.03,7252.825,5439.036,4848.4043,0,0,0,7111.033,7328.6416,6534.591,5989.618,8052.642,9175.426,7736.1953,7332.3335
42,272.9444717,0.5788207,1261.6398,4031.8025,2642.6255,3641.6655,3662.9575,1682.0842,4188.965,12278.183,5280.532,2966.007,6008.1704,4452.048,3847.0774,9121.239,2654.7207,3554.565,5317.8975,9212.107,11286.814,3134.9146,5597.6816,6287.391,8960.46,7279.804,5035.6035,2317.1475,3847.651,0,4723.5293,9083.1,4285.8477,1879.8514,2555.3894,4065.816,8834.085,5856.1187,2397.349,4989.456,7843.397,3043.571,4632.016,4626.4834,3384.0051,2666,4017.7908,3229.842,0,3512.092,0,0,0,3666.7288,2763.882,3222.2222,3236.9185,2889.4875,3155.789,3677.7869,3921.8945
43,572.844875,0.5567919,16711.062,7300.4106,5749.5376,16279.878,17743.031,3024.2056,15632.521,7247.6396,19764.092,12088.995,13608.191,11740.371,17926.227,10730.964,13501.831,7792.4517,17298.879,9306.357,17599.916,14330.116,7773.444,0,6748.663,11587.613,12041.32,14771.808,12198.369,12383.4375,17644.852,9385.083,8908.834,11840.5,4197.3164,14436.066,14860.825,4110.8296,14464.19,11920.062,15443.037,14758.534,15597.726,11858.099,18286.91,11604.647,12989.258,9072.823,4887.751,2906.0613,0,0,0,12691.401,12409.007,12879.55,12555.885,14798.2,13295.396,12337.585,14356.415
44,640.8323008,0.55659014,14466.056,5642.7466,5781.6533,12762.097,14618.229,2205.393,17565.809,7640.016,18180.43,9627.725,11678.952,11123.64,17086.242,10084.799,16087.025,6259.394,16290.869,7840.8525,12741.625,14707.649,6396.6177,0,6760.041,8611.143,11924.743,15656.8,13193.878,12987.88,15338.715,7420.028,6905.1055,12286.886,3556.1772,16001.184,11006.191,3552.979,13095.7295,10930.582,14201.068,15437.519,10644.8,12793.065,12958.667,12200.244,8473.829,7510.1455,5150.22,1880.3809,0,0,0,12851.145,12026.487,13657.994,10888.217,11787.484,12558.117,9814.873,14377.815
45,504.8575961,0.5577605,16811.982,9061.97,6459.664,14514.188,16126.582,3053.9006,18700.145,8741.779,16688.479,11055.127,13682.715,13281.193,19367.367,14459.796,14927.126,7610.0635,17695.494,11018.473,15588.578,13562.24,11782.803,1882.4447,9881.836,11560.78,12197.475,17426.26,13128.999,14489.315,18572.842,8394.956,8812.14,13152.7705,4620.138,17333.832,13444.433,4757.0386,14868.735,13946.184,14425.008,15116.083,12817.547,12640.468,19584.664,13866.556,11042.279,10962.578,6906.6997,1956.4081,0,0,0,15529.602,12767.206,14647.386,13358.62,12700.007,17002.678,11453.216,13497.544
46,724.7936093,0.5568668,12695.527,6325.324,5518.978,8431.223,8195.779,6502.029,8537.238,5711.5527,7434.88,6051.1206,8504.007,6439.932,7504.632,6223.7925,6867.857,9028.358,7611.879,5567.093,6177.5176,7404.887,8236.026,2309.9138,5892.1294,7653.452,7422.8467,7992.859,6340.064,9837.365,8285.244,4664.1606,6059.5,8356.496,5145.1367,7869.3066,5223.248,6025.7583,10667.544,6047.253,11282.248,8704.782,8824.82,6914.346,7949.9316,8884.824,8091.381,8555.049,6627.9175,3538.8828,0,0,0,6936.0005,9780.932,8879.163,8178.2715,8521.028,8223.386,7849.057,11904.3
47,844.7939753,0.555378,11175.817,3734.185,5997.133,11199.28,10399.616,2036.445,11051.063,4758.1636,10564.281,8431.41,8727.352,7392.837,10348.601,9296.285,11318.316,5078.605,10864.624,6314.978,12692.419,11172.284,6808.4834,0,5204.215,5389.976,6300.9707,10409.266,6456.307,9652.03,9232.141,3511.8254,3947.8044,6297.8516,3481.883,11513.661,8754.475,1664.3162,12215.193,7968.8613,8519.155,9230.522,8728.972,6891.706,13649.059,6622.944,5177.0312,6109.744,3248.4119,1922.7788,0,0,0,8028.671,6792.5405,7407.704,8767.95,7509.6543,8474.885,7468.506,9106.564
48,436.8701264,0.5601429,21859.102,8133.09,8026.405,17323.54,18593.377,4745.1953,20911.066,10862.48,19257.324,13029.611,14897.449,13432.69,20373.834,13004.675,18046.709,11557.43,16690.225,11021.237,19633.287,16797.531,10575.257,1911.796,12360.061,11649.046,12817.781,18098.873,17444.541,16434.95,19564.473,10153.79,8376.758,11044.928,5985.2153,15960,20090.818,4781.6284,18469.043,15510.414,14575.255,19118.447,15215.695,15040.901,20185.459,14343.102,11784.182,11666.787,5737.556,3745.1333,0,0,0,17096.385,14645.402,13085.384,16158.878,13817.903,14253.045,14323.954,15769.64
49,708.8197037,0.5559837,14033.44,6102.7217,4853.2207,11203.474,12652.808,2176.3027,15433.856,5535.377,14614.911,8531.423,10392.413,10813.517,14055.564,8693.967,12423.066,6641.668,18190.045,6190.1772,15336.346,10880.179,6250.037,0,4904.6587,9243.619,9876.127,13033.922,7490.87,13432.758,11412.618,5812.798,6345.183,8636.806,3267.6262,12196.165,10877.605,2940.2456,13770.646,8183.72,11344.852,13250.059,12713.7705,7679.695,14777.219,8030.2153,6143.8076,8748.335,3153,1936.8817,0,0,0,9761.086,9533.877,10446.45,9714.243,9176.103,9933.247,7007.82,12590.324
50,792.7810345,0.5563707,8839.011,6723.73,6528.1655,8216.587,7571.1685,3904.9666,5816.187,3686.1787,8772.725,6706.0127,9114.765,5915.193,5591.3604,5636.0645,6260.23,7328.683,8127.449,4623.8223,3977.003,6709.4116,7281.5107,2433.0078,5339.0107,6300.846,6157.049,6461.799,6024.0474,10023.219,6152.7856,4720.82,6699.8467,5936.332,4951.2344,9183.044,4316.2134,3917.935,8473.413,4913.122,10744.587,6282.04,7503.4106,6844.389,8198.686,7647.51,7650.7754,8116.4463,4309.7407,2998.5574,0,0,0,6954.596,7281.42,8582.154,6791.38,7159.978,9212.032,7543.1206,8564.474
51,928.7554298,0.55547696,8739.276,5377.101,4113.651,6830.0635,7197.64,3629.3613,6384.899,3470.337,5905.6,5128.5205,6929.89,5262.2295,5652.138,6439.309,7270.656,6475.7017,7122.2935,4335.8843,4519.1704,4824.8374,5216.064,1730.483,4154.614,4853.2197,4962.4893,6817.148,4172.448,5538.0884,5179.2427,4132.2607,4269.179,6006.705,3518.9038,4682.051,3548.3828,4295.265,5352.979,5767.1997,7393.3364,6598.03,7164.3086,5780.9946,6352.145,6431.5034,5504.0347,5807.309,4183.0923,2262.684,0,0,0,5208.1323,5688.702,6860.6826,5630.7036,5969.7305,6583.691,5746.028,7885.55
52,588.8188269,0.55905116,14862.752,7670.987,7339.638,8363.405,7689.5503,5236.572,8397.397,6146.6206,12005.062,9713.97,8459.276,9768.716,7224.0195,6307.5654,11734.696,9742.103,8863.126,8561.749,6830.5957,7516.872,10227.531,2357.831,8168.5215,5547.6504,10805.391,11296.719,8962.935,12374.983,8924.825,5353.739,7276.4175,9862.562,5538.6875,8467.939,7601.0415,7483.0664,9931.574,9466.846,15486.924,12517.48,10479.1,10561.5205,9951.214,8981.502,9668.466,10588.012,7648.6543,6248.2812,0,0,0,7641.5825,11179.886,9401.679,8732.18,8632.295,9276.159,8423.914,11735.17
53,124.9225695,0.5758193,9374.753,14518.355,13816.326,5145.582,5434.6753,20432.146,5671.8755,6595.089,7467.551,6978.253,9140.004,7686.368,4726.8223,6600.6294,7426.4287,12801.677,7096.4644,6712.778,3209.4897,4164.8867,9480.267,18742.416,8619.932,7461.021,7392.078,5963.7617,4328.4814,10282.344,3256.7256,5146.0107,8378.189,9312.135,12460.458,5085.137,2981.1763,27111.525,8178.483,4443.264,11722.122,8805.022,7849.294,8632.032,5039.008,10621.796,11762.813,10753.554,8908.412,25157.51,0,0,0,6435.35,7864.173,7743.185,7331.1157,8017.0283,8432.599,6439.7407,7248.402
54,656.8062087,0.5580577,11654.071,9111.702,8680.254,9465.424,9005.881,5778.9697,7816.855,6323.8076,7999.3496,6970.0596,7218.1685,9298.831,7005.973,5887.034,11611.133,9394.235,8555.589,7533.3906,5810.9062,5577.0596,9642.229,2333.7708,5985.711,7126.9487,9966.2295,8962.922,8371.84,12170.633,8071.94,5356.824,8889.188,9094.321,6228.0005,7628.8735,4148.1133,5734.719,10649.401,7420.291,13366.661,7963,9029.16,8755.852,9429.175,8100.021,10959.236,8487.641,7679.33,4214.157,0,0,0,10387.572,8758.6875,11944.029,9569.828,8646.104,10650.375,10388.942,9383.101
55,106.9504793,0.55937535,30995.076,22115.043,25741.22,16816.975,17371.363,27204.03,18707.145,20838.494,22032.975,15991.904,22085.637,18616.352,19947.023,20648.936,21066.86,26471.992,20626.111,22131.885,16522.895,22188.752,21647.104,22302.883,21954.178,23797.363,22135.158,17226.74,19652.1,26492.467,15105.109,16307.397,22792.69,21009.756,22178.08,17947.346,21103.412,33552.363,24700.445,17231.383,35699.957,24138.66,22658.16,23417.203,21917.781,24700.053,23471.826,26701.266,21318.785,28240.184,0,1220.3301,2269.0056,22347.56,21363.143,19612.807,24021.516,21458.861,28037.193,21695.225,24685.8
56,782.7625092,0.5591616,9581.528,3336.2896,2882.5032,8342.433,11224.675,0,12180.922,3732.4216,9052.68,5715.1216,6503.1045,7057.3003,12871.643,5980.882,10139.699,2870.858,9839.656,4980.0103,8962.858,8844.09,4024.7603,0,4797.7695,4858.0435,6428.2,11748.768,6293.4893,7654.4077,11903.87,3228.1719,4545.0522,5510.1216,2272.2258,9926.078,7017.039,2262.0383,9815.679,8375.733,6428.7637,8556.028,6438.383,8392.426,10546.565,4792.4297,5041.49,4228.793,2839.0017,0,0,0,0,6871.7983,7834.544,5502.9424,8195.107,7018.4395,6585.3994,6694.5605,8197.522
57,646.7883825,0.56123763,12624.316,5447.85,3991.0725,10455.063,14662.212,2138.7397,13223.306,5567,13136.759,9138.123,8983.17,8083.9077,15894.897,6152.0415,11940.866,4056.865,12382.41,7004.7656,14515.013,10214.709,9178.719,0,8484,5525.029,8387.466,13915.047,8431.5,8914.061,12881.704,4709.978,5321.052,7140.346,4041.358,12570.246,9665.575,2044.0079,13560.105,9233.895,7260.536,11712.083,8995.302,9600.211,13858.691,6664.105,5511.3066,6778.117,3801.9023,0,0,0,0,8732.452,8822.907,9452.503,8011.5103,8615.858,9706.842,8625.79,9843.299
58,258.8993165,0.5592948,35190.344,32215.049,33742.03,18517.68,12748.679,45052.367,9851.311,17662.863,16799.906,18545.37,20175.664,17020.393,11372.674,17857.287,16175.238,33851.62,14035.015,15142.191,7579.69,12299.727,22451.252,42920.75,16921.02,19373.62,19333.174,13565.321,16715.518,21377.77,9833.438,12264.935,21971.816,19728.172,31873.504,13788.775,9031.334,77443.88,21877.066,9377.501,38755.61,16454.738,19146.037,19627.217,17138.379,20536.295,22111.531,30291.879,28382.508,47746.1,0,0,1414.4634,18306.502,18635.895,19259.45,20864.873,18595.627,20411.79,18294.758,20542.258
59,798.7367489,0.5613405,11756.011,5555.4946,5703.4424,7858.0273,7144.9717,2503.628,8827.382,3945.686,9988.411,6057.653,6512.9834,7692.028,7640.194,3862.49,9900.515,6321.385,8630.013,5019.3975,4458.655,5620.9937,6072.4307,0,6382.944,4156.048,6211.7993,8824,5339.955,9336.216,8711.728,4130.2583,3892.104,6761.0547,4310.684,7701.651,4818.8574,3335.1418,9261.271,6301.4053,7681.4907,8320.633,8398.17,7316.7236,9270.348,6723.105,6557.875,6907.381,3686.881,2523.1106,0,0,0,9386.302,9304.926,8541.479,7836.75,8495.4,7747.094,8543.065,7504.9624
60,300.8953232,0.5635158,31224.113,17890.002,13837.449,26756.934,29138.834,7205.6104,38164.734,20454.162,31293.709,21223.555,25539.785,22202.324,35106.46,23236.422,32360.363,18750.951,34723.824,25232.02,35217.957,29144.365,21420.121,4218.9385,22029.633,18606.795,25722.914,32001.146,25736.91,28671.268,33532.387,16342.525,14465.226,22168.264,10884.887,33281.047,30176.148,6740.309,33207.656,28196.111,24518.805,29310.576,25657.697,23780.46,33033.246,23699.604,19721.84,17392.22,12499.627,6422.0684,0,0,0,27000.104,26797.494,21937.621,26131.803,25621.412,24114.088,23549.98,28806.176
61,368.8826744,0.56133306,23733.826,11611.753,10277.476,20482.469,20903.104,4414.1777,24186.137,13401.939,22707.006,15473.2705,14946.844,18191.186,23756.484,20042,23775.945,12763.428,22296.365,16013.515,20847.602,17958.557,13944.078,2932.3813,18266.727,10716.6045,14712.247,24599.043,19447.402,19754.799,22964.191,12414.182,11973.933,17057.613,6919.271,23869.996,19324.605,4162.105,18947.7,20575.54,16284.755,21026.656,19720.668,14571.048,22441.361,17088.393,14258.224,11798.533,7848.36,6585.2085,0,0,0,18757.96,19146.371,16042.819,16366.963,18991.8,18717.312,20585.01,19020.795
62,850.7501153,0.5582237,8648.417,4304.0054,2531.0652,7051.496,9028.5625,0,9870.244,4593.551,8860.931,3804.3594,6369.8115,5763.8584,10487.042,3167.111,8421.96,2377.129,9123.4,3389.5845,9355.417,7243.867,3767.9778,755.54047,4640.6567,3953.8147,5627.7437,10657.498,7289.325,5655.5713,9437.047,2780.024,2827.7324,4893.876,1436.9088,8037.0713,6973.701,1449.8448,8700.892,6336.2783,6692.701,5711.3506,5717.6533,5668.51,8466.181,6874.6245,4070.224,3999.4592,2074.0225,2177.984,0,0,0,6803.8486,4663.305,6187.029,6586.8784,6758.245,6193.3154,6102.3765,7450.4463
63,714.7754329,0.56073385,11047.285,3810.5305,3578.0122,9392.02,13251.542,1306.158,14428.5,5245.5127,12497.659,6198.9707,6987.0835,7105.2476,13596.088,7814.3755,11948.126,4568.0464,16156.348,7028.1743,13289.212,12554.891,4714.7793,0,5522.4272,5871.4,7571.0464,13168.257,7822.3223,9884.353,12833.914,4975.8354,3813.1929,5677.308,1870.7515,11649.39,9077.717,2350.3762,10132.165,10142.355,8091.4536,9844.776,6709.007,7403.9453,15072.985,9348.311,5981.592,5405.317,3275.4534,1548.1736,0,0,0,8675.927,8786.522,8035.36,9038.856,8403.9,7646.6816,7839.262,8628.223
64,866.7244515,0.559944,9817.211,5572.743,3374.6313,6454.125,6262.0825,2390.9448,7040.176,4126.0947,8248.911,5232.6235,6508.734,5168.3496,7267.453,5679.615,8375.819,5320.3457,7825.824,4703.552,5835.101,6089.688,5131.5176,1442.5188,4733.754,4911.0356,5338.6543,7641.4355,5648.716,6978.6997,6838.1577,3750.3684,4611.8604,5087.1494,3367.2065,6578.177,4608.719,3338.9263,8180.9126,5325.1875,7537.9062,7043.4478,6627.909,5668.855,9250.558,6347.0205,6143.9004,6094.98,3139.5022,1807.877,0,0,0,6939.297,6626.1807,8275.601,6145.815,5885.5044,7208.3384,6707.207,6535.9863
65,730.7498106,0.5626539,12664.186,6447.0005,5486.327,7197.705,10507.653,2890.23,9700.398,5328.216,10090.667,6465.8784,9349.827,8662.895,10699.569,7100.7217,10520.236,7694.172,10731.535,6243.4365,7487.248,9706.083,6539.926,0,8559.85,4600.1978,8147.9863,10416.868,6768.07,11916.092,7313.9614,5232.376,6270.8223,7015.5103,5185.086,11235.227,6482.6265,2926.2866,12381.589,7105.4746,10851.599,8616.117,9524.633,10513.763,12909.624,9173.009,6857.2993,8705.35,4460.14,3747.0645,0,0,0,9648.641,9927.8955,10167.8125,10368.32,9271.123,9710.111,9649.896,9825.257
66,662.7626181,0.5643094,14571.019,7219.867,6681.4824,9657.001,10834.154,3207.846,12161.149,6452.1665,12169.488,9103.575,10936.893,8164.6743,13414.646,9506.615,13488.762,7684.01,13267.041,9474.265,8139.341,8637.21,6865.1387,1562.3923,8133.57,6745.9907,9537.457,12722.604,8173.63,11145.011,7999.5166,4883.357,7280.872,8451.427,4212.736,12312.774,5547.2466,3479.8274,15059.865,8221.959,9633.769,10654.482,12742.898,12477.415,12164.355,9539.766,10218.807,7950.603,5634.1406,3331.34,0,0,0,9807.941,11051.361,10827.863,9208.391,10420.239,11351.022,11040.144,13736.767
67,578.8010923,0.56346184,12910.24,5351.209,4855.7964,12765.083,15625.66,2203.5078,19269.639,7767.445,15141.9795,8733.649,11625.923,10615.257,18439.902,8627.203,16750.05,5595.842,16715.607,8887.369,16784.787,12928.573,7732.422,0,7938.268,5595.837,11737.292,19526.408,10624.081,11950.467,17150.158,7437.251,4328.8203,10247.778,3445.7063,14175.376,11764.051,1836.0988,13916.526,11998.535,8129.314,14074.192,11396.982,10653.001,16100.573,8764.896,7383.5894,9559.78,3616.205,2755.1853,0,0,0,10383.501,11133,10301.183,12317.151,11553.21,10312.9795,12869.069,11855.394
68,452.8440383,0.56292087,22565.826,13878.908,12698.22,12236.05,11881.298,7316.135,13011.945,9059.42,16402.81,11417.682,13086.32,13269.642,13839.662,10084.521,15360.716,14403.355,13527.1,11827.792,7444.4966,9578.199,12288.604,3487.0762,12310.781,10434.855,11104.4,15154.5625,12013.634,13677.907,11048.227,8871.525,10738,14250.398,9288.223,12616.876,8275.689,10444.826,15975.852,14332.299,18928.508,13363.604,13575.651,15407.233,13482.1,14546.154,13354.021,13312.096,12137.407,8769.482,0,0,0,14975.533,14300.532,13283.393,11375.834,14522.232,14075.31,13169.461,16751.85
69,934.7118841,0.5592176,7591.818,4054.0125,4328.9473,4873.691,6684.1846,2484.648,5834.7603,3744.205,6888.5376,3653.3193,4299.753,5029.6235,4434.716,4499.0425,6249.298,4855.2676,7051.6504,3330.1855,3444.356,4876.5405,3881.276,0,3027.3438,3113.1423,4805.408,6251.1187,4814.8784,5873.905,4864.838,3045.4956,3599.7336,3822.3066,2353.9094,5792.023,3388.7651,2506.001,5119.7935,4261.09,6805.405,6129.9478,6003.7363,6133.227,6851.038,6101.526,4964.4316,4377.0005,2792.1296,2717.7324,0,0,0,4652.311,6686.6826,6333.582,5648.7656,4403.68,6291.245,6308.004,5653.5215
70,520.8314187,0.5610362,17019.7,12176.705,12378.228,10299.042,9449.103,8266.845,9995.062,8121.1646,11536.461,9240.809,12396.42,9467.198,9224.444,9429.544,13085.391,15121.495,11685.178,9350.815,7626.4297,9454.771,12197.458,3147.2634,8179.1743,7587.717,12183.352,10063.603,8917.066,14841.985,9864.583,7362.784,8855.554,9132.625,9124.533,9557.03,7255.337,10408.167,11886.522,9468.807,16694.309,10586.886,11404.833,11113.013,11278.866,13938.986,13214.923,12166.787,11458.662,6164.815,0,0,0,12016.045,13395.606,11943.2,10075.736,12786.846,12730.567,12457.929,13734.616
71,788.7177409,0.5644732,6981.1465,2459.338,1606.63,4886.375,7632.6895,1213.0841,7873.4814,3314.4434,7011.434,3614.5806,5451.9697,4297.025,7801.4443,3210.5684,7003.884,3142.4626,8622.17,2850.8271,8212.39,8403.137,2417.2095,0,4173.037,3940.734,4466.296,10237.706,4510.256,5251.582,5556.7437,1788.123,2152.351,3672.2593,1305.309,6506.0034,6501.9126,1323.0822,7855.605,4887.516,2625.411,5068.393,5568.8936,4121.7153,7319.8804,4319.9517,3683.53,3206.912,1561.0635,1369.2738,0,0,0,5694.2505,5326.1724,4422.829,4869.111,5083.6274,4513.644,5003.924,4972.0728
72,776.8067116,0.5553781,12719.452,5880.5205,4584.097,10413.1045,10882.33,1881.5336,12366.426,4255.7803,12117.709,9326.805,10498.124,7916.2783,12867.3955,9492.055,12795.365,4829.1904,16944.877,7637.741,11717.075,13369.405,6705.0903,1560.992,5791.7656,8430.34,8069.427,11885.268,7991.593,9605.036,12302.282,5344.689,4476.69,7514.715,2880.6226,11036.968,9277.76,3843.3357,12816.604,9525.235,11524.191,13060.37,9601.659,10909.113,12831.787,8775.919,6594.1123,6913.5107,3583.6802,1957.5328,0,0,0,8467.602,11031.001,8630.711,8088.317,8669.952,11288.168,11138.1455,10755.544
73,860.7683046,0.5556757,7837.797,4646.216,6506.904,5618.9688,6021.2915,2965.5066,5262.322,3291.9243,8749.841,6374.006,6360.516,5149.525,5599.0586,4176.852,5968.496,6696.375,6523.6147,6216.8433,6059.429,5508.555,6098.064,2075.3542,5345.1396,6612.638,4797.604,8125.42,5823.769,6994.6973,4335.5625,2964.7068,4816.728,6934.119,3920.6663,6909.1924,3887.744,5613.578,7642.1562,5125.7246,9718.751,6002.0103,6561.906,7586.75,7713.784,6216.0312,5445.9536,6377.9253,4454.195,2637.0232,0,0,0,6972.4214,6248.3706,7272.049,6782.8057,6123.761,7063.2373,6958.431,7190.1353
74,548.7178258,0.57447004,1690.0677,5318.7207,7405.261,6741.751,4359.2534,4147.4507,2273.123,5080.282,3320.254,6962.6455,4288.5522,4888.438,5865.6787,2784.1948,5604.5737,5255.0234,3505.713,3259.563,2465.2883,5189.898,6797.964,2806.6963,4910.869,4389.2637,4851.832,6333.1113,5305.596,6986.0977,2904.5164,5167.824,5701.8345,11022.462,7030.4233,3239.3384,3702.158,0,5107.2915,3946.7717,1255.7025,4458.152,5285.4805,5498.6045,3906.884,8145.826,5935.086,6540.79,10696.284,4551.7114,0,0,0,7200.836,5903.8887,7113.4243,7060.2417,6912.0996,6351.185,5622.187,8346.627
75,672.7799782,0.56182945,8220.174,5873.1147,5426.1274,3481.0005,2971.8208,8475.759,3832.5425,3033.0867,3914.4424,3360.8284,3876.9338,4199.4937,2527.002,4781.713,4967.402,7088.598,3292.0222,4523.5063,1740.2677,2243.1343,5582.8984,2924.0881,4507.1616,3208.0405,3850.2693,3182.6616,2890.1516,5306.6685,2234.149,3325.337,4638.1343,4635.6724,5922.1045,2739.1338,1860.892,11523.701,6405.448,2784.1025,8881.081,6358.365,4340.8237,4558.8335,4672.2114,5498.5176,4038.269,4957.852,4771.1562,5940.581,0,0,0,3943.1255,4418.365,4140.0576,5138.0244,4145.8994,4793.0513,5093.052,5453.8657
76,232.9079369,0.5664937,31346.129,21143.75,21174.139,33811.426,38867.523,9757.388,37317.7,23183.58,33459.61,24327.596,27554.637,28784.24,41894.207,28872.008,37965.28,19787.215,35704.03,24427.734,38332.598,36613,21969.41,5390.8755,25218.18,22908.463,25986.947,35815.227,28982.625,28698.04,35712.543,21517.703,20309.744,26984.8,14080.046,35546.023,35862.19,7163.5327,31499.236,34093.676,21363.275,33664.934,29460.012,28217.371,40966.16,30170.227,21359.709,20245.615,13657.118,9795.152,0,0,0,27152.623,29709.383,28397.809,28526.861,27074.06,28918.172,31466.695,31634.777
77,604.792701,0.5645089,6988.027,6253.7036,8908.274,3178.5842,3789.6492,7022.4663,4218.3315,2911.7349,5099.9287,4273.039,4312.0425,3367.3948,2757.6562,3284.9226,4215.8325,7886.4233,3848.48,3598.7515,2084.053,2443.043,5020.1636,4180.9497,5052.1836,3270.447,3646.006,3399.0876,3394.8906,5294.6094,2843.464,2506.418,5082.7183,5313.401,6311.017,3499.195,1902.959,9505.791,5605.092,2658.94,8990.739,3992.3867,3685.263,6164.1304,5144.0884,5782.3457,6382.1216,6890.2783,5802.915,8204.394,0,0,0,4898.493,5411.934,5636.3135,4551.173,5700.706,4757.97,5608.4526,4209.3765
